ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,dorsal/ventral pattern formation,97,0,1,1,
BP,proximal/distal pattern formation,34,0,1,1,
BP,cell-cell recognition,72,0,1,1,
BP,glial cell differentiation,252,0,1,1,
CC,cytoplasmic side of endosome membrane,6,0,1,1,
BP,response to inorganic substance,526,0,1,1,
BP,response to metal ion,357,0,1,1,
BP,response to zinc ion,51,0,1,1,
BP,zygote asymmetric cell division,1,0,1,1,
BP,arginine catabolic process to proline via ornithine,1,0,1,1,
BP,phenylacetate catabolic process,1,0,1,1,
BP,pyrimidine ribonucleotide salvage,6,0,1,1,
BP,"farnesyl diphosphate biosynthetic process, mevalonate pathway",2,0,1,1,
BP,body morphogenesis,48,0,1,1,
BP,response to ionizing radiation,138,0,1,1,
BP,response to UV-C,14,0,1,1,
BP,vascular transport,87,0,1,1,
BP,NADH dehydrogenase complex assembly,55,0,1,1,
BP,response to gamma radiation,51,0,1,1,
BP,response to non-ionic osmotic stress,1,0,1,1,
BP,regulation of anion channel activity,8,0,1,1,
BP,regulation of G2/M transition of mitotic cell cycle,104,0,1,1,
BP,fatty acid omega-oxidation,5,0,1,1,
MF,"9,10 (9', 10')-carotenoid-cleaving dioxygenase activity",1,0,1,1,
BP,response to acidic pH,29,0,1,1,
BP,positive regulation of heart rate,27,0,1,1,
BP,regulation of mesenchymal cell proliferation,32,0,1,1,
BP,regulation of signaling receptor activity,108,0,1,1,
MF,histone H3 acetyltransferase activity,14,0,1,1,
CC,cytoplasmic stress granule,89,0,1,1,
BP,regulation of phosphatidylinositol biosynthetic process,5,0,1,1,
BP,regulation of phospholipase activity,59,0,1,1,
BP,regulation of activation of Janus kinase activity,8,0,1,1,
BP,regulation of glycoprotein biosynthetic process,55,0,1,1,
BP,regulation of double-strand break repair via homologous recombination,72,0,1,1,
BP,negative regulation of endothelial cell migration,99,0,1,1,
BP,post-transcriptional regulation of gene expression,1051,0,1,1,MIR133A2
BP,regulation of cardiac muscle hypertrophy,67,0,1,1,
BP,positive regulation of cardiac muscle adaptation,9,0,1,1,
BP,positive regulation of Schwann cell proliferation,3,0,1,1,
BP,negative regulation of epithelial cell migration,116,0,1,1,
BP,positive regulation of mitochondrial fusion,3,0,1,1,
BP,positive regulation of cell communication by electrical coupling,3,0,1,1,
BP,negative regulation of muscle cell apoptotic process,50,0,1,1,
BP,muscle cell apoptotic process,90,0,1,1,
BP,striated muscle cell apoptotic process,56,0,1,1,
BP,cardiac muscle cell apoptotic process,54,0,1,1,
BP,regulation of muscle cell apoptotic process,84,0,1,1,
BP,regulation of striated muscle cell apoptotic process,52,0,1,1,
BP,regulation of cardiac muscle cell apoptotic process,50,0,1,1,
BP,negative regulation of alkaline phosphatase activity,2,0,1,1,
BP,meiotic DNA double-strand break processing involved in reciprocal meiotic recombination,2,0,1,1,
BP,regulation of extracellular matrix disassembly,16,0,1,1,
BP,regulation of epithelial to mesenchymal transition,111,0,1,1,
BP,positive regulation of epithelial to mesenchymal transition,59,0,1,1,
BP,negative regulation of cell development,286,0,1,1,
BP,regulation of hydrogen peroxide biosynthetic process,7,0,1,1,
BP,negative regulation of hydrogen peroxide biosynthetic process,3,0,1,1,
BP,regulation of long-chain fatty acid import across plasma membrane,6,0,1,1,
BP,positive regulation of sodium ion transport,32,0,1,1,
BP,positive regulation of cell morphogenesis,36,0,1,1,
BP,regulation of ubiquinone biosynthetic process,2,0,1,1,
BP,regulation of peptidyl-threonine phosphorylation,45,0,1,1,
BP,regulation of tumor necrosis factor-mediated signaling pathway,58,0,1,1,
BP,negative regulation of tumor necrosis factor-mediated signaling pathway,25,0,1,1,
BP,negative regulation of cell-substrate adhesion,65,0,1,1,
BP,regulation of mitochondrion organization,151,0,1,1,
BP,positive regulation of mitochondrion organization,75,0,1,1,
BP,negative regulation of mitochondrion organization,51,0,1,1,
BP,telomere maintenance via telomere lengthening,81,0,1,1,
BP,negative regulation of keratinocyte proliferation,24,0,1,1,
MF,recombination hotspot binding,2,0,1,1,
BP,"regulation of proton-transporting ATPase activity, rotational mechanism",1,0,1,1,
MF,cyclase inhibitor activity,5,0,1,1,
MF,adenylate cyclase regulator activity,8,0,1,1,
MF,calcium-dependent protein kinase regulator activity,3,0,1,1,
MF,calcium-dependent cysteine-type endopeptidase inhibitor activity,1,0,1,1,
BP,regulation of cholesterol efflux,54,0,1,1,
BP,positive regulation of cholesterol efflux,27,0,1,1,
BP,negative regulation of sequestering of triglyceride,6,0,1,1,
BP,regulation of very-low-density lipoprotein particle clearance,5,0,1,1,
BP,negative regulation of phosphatase activity,24,0,1,1,
BP,macrophage cytokine production,37,0,1,1,
BP,regulation of macrophage cytokine production,37,0,1,1,
MF,CoA pyrophosphatase activity,3,0,1,1,
BP,positive regulation of endopeptidase activity,156,0,1,1,
BP,positive regulation of peptidase activity,170,0,1,1,
BP,negative regulation of vitamin D biosynthetic process,5,0,1,1,
BP,regulation of polyamine biosynthetic process,1,0,1,1,
BP,transport along microtubule,171,0,1,1,
BP,negative regulation of G2/M transition of mitotic cell cycle,67,0,1,1,
BP,positive regulation of neuron projection development,158,0,1,1,
BP,negative regulation of neuron projection development,140,0,1,1,
BP,regulation of vitamin D 24-hydroxylase activity,3,0,1,1,
BP,positive regulation of vitamin D 24-hydroxylase activity,3,0,1,1,
BP,glial cell proliferation,59,0,1,1,
BP,regulation of gliogenesis,110,0,1,1,
BP,positive regulation of gliogenesis,72,0,1,1,
BP,primary neural tube formation,97,0,1,1,
BP,neural crest cell development,82,0,1,1,
BP,neural crest cell differentiation,95,0,1,1,
BP,regulation of Schwann cell differentiation,4,0,1,1,
BP,negative regulation of gamma-aminobutyric acid secretion,3,0,1,1,
BP,positive regulation of gamma-aminobutyric acid secretion,4,0,1,1,
BP,regulation of dopamine secretion,37,0,1,1,
BP,regulation of epinephrine secretion,7,0,1,1,
BP,skeletal muscle atrophy,5,0,1,1,
BP,regulation of muscle hypertrophy,70,0,1,1,
CC,terminal cisterna lumen,1,0,1,1,
BP,regulation of somitogenesis,6,0,1,1,
BP,muscle cell migration,110,0,1,1,
BP,regulation of skeletal muscle contraction,16,0,1,1,
BP,response to activity,72,0,1,1,
BP,negative regulation of skeletal muscle cell proliferation,5,0,1,1,
BP,response to muscle inactivity involved in regulation of muscle adaptation,8,0,1,1,
BP,striated muscle adaptation,55,0,1,1,
BP,muscle atrophy,10,0,1,1,
BP,response to denervation involved in regulation of muscle adaptation,8,0,1,1,
BP,smooth muscle cell migration,96,0,1,1,
BP,regulation of smooth muscle cell migration,89,0,1,1,
BP,"heparan sulfate proteoglycan biosynthetic process, enzymatic modification",12,0,1,1,
MF,glucuronate-2-sulfatase activity,1,0,1,1,
MF,coreceptor activity,48,0,1,1,
MF,secretin receptor activity,1,0,1,1,
MF,proton transmembrane transporter activity,134,0,1,1,
MF,potassium ion transmembrane transporter activity,157,0,1,1,
MF,silver ion transmembrane transporter activity,1,0,1,1,
MF,sodium ion transmembrane transporter activity,157,0,1,1,
MF,calcium ion transmembrane transporter activity,146,0,1,1,
MF,magnesium ion transmembrane transporter activity,16,0,1,1,
MF,thiosulfate transmembrane transporter activity,2,0,1,1,
MF,oxaloacetate transmembrane transporter activity,3,0,1,1,
MF,glucuronate transmembrane transporter activity,1,0,1,1,
MF,sialic acid transmembrane transporter activity,1,0,1,1,
MF,malate transmembrane transporter activity,3,0,1,1,
MF,carbohydrate transmembrane transporter activity,41,0,1,1,
MF,disaccharide transmembrane transporter activity,4,0,1,1,
MF,oligosaccharide transmembrane transporter activity,4,0,1,1,
MF,polyol transmembrane transporter activity,11,0,1,1,
MF,amino acid transmembrane transporter activity,85,0,1,1,
MF,neutral L-amino acid transmembrane transporter activity,46,0,1,1,
MF,L-amino acid transmembrane transporter activity,66,0,1,1,
MF,methylammonium transmembrane transporter activity,2,0,1,1,
MF,urea transmembrane transporter activity,7,0,1,1,
MF,proton channel activity,24,0,1,1,
MF,calcium-activated potassium channel activity,12,0,1,1,
MF,outward rectifier potassium channel activity,27,0,1,1,
MF,ATP-activated inward rectifier potassium channel activity,6,0,1,1,
MF,ligand-gated monoatomic ion channel activity,146,0,1,1,
MF,secondary active transmembrane transporter activity,284,0,1,1,
MF,symporter activity,149,0,1,1,
MF,solute:monoatomic cation symporter activity,117,0,1,1,
MF,antiporter activity,133,0,1,1,
MF,polyamine:proton antiporter activity,1,0,1,1,
MF,secondary active oligopeptide transmembrane transporter activity,2,0,1,1,
MF,solute:sodium symporter activity,80,0,1,1,
MF,chloride:monoatomic cation symporter activity,22,0,1,1,
MF,primary active transmembrane transporter activity,151,0,1,1,
MF,oxidoreduction-driven active transmembrane transporter activity,55,0,1,1,
MF,sialic acid:proton symporter activity,1,0,1,1,
MF,toxic substance binding,10,0,1,1,
MF,fatty acid ligase activity,22,0,1,1,
BP,protein maturation by copper ion transfer,2,0,1,1,
BP,organic cation transport,62,0,1,1,
BP,nitrate transmembrane transport,3,0,1,1,
BP,thiosulfate transport,2,0,1,1,
BP,hexose phosphate transport,6,0,1,1,
BP,lactate transport,7,0,1,1,
BP,prostaglandin transport,28,0,1,1,
BP,taurine transport,8,0,1,1,
BP,uronic acid transmembrane transport,1,0,1,1,
BP,hexuronate transmembrane transport,1,0,1,1,
BP,glucuronate transmembrane transport,1,0,1,1,
BP,sialic acid transport,1,0,1,1,
BP,C4-dicarboxylate transport,27,0,1,1,
BP,malate transport,3,0,1,1,
BP,glucose-6-phosphate transport,6,0,1,1,
BP,disaccharide transport,4,0,1,1,
BP,sucrose transport,4,0,1,1,
BP,oligosaccharide transport,4,0,1,1,
BP,nucleotide-sugar transmembrane transport,12,0,1,1,
BP,CMP-N-acetylneuraminate transmembrane transport,1,0,1,1,
BP,polyol transmembrane transport,10,0,1,1,
BP,acidic amino acid transport,66,0,1,1,
BP,aromatic amino acid transport,12,0,1,1,
BP,L-amino acid transport,90,0,1,1,
BP,amine transport,108,0,1,1,
BP,methylammonium transport,2,0,1,1,
BP,monoamine transport,89,0,1,1,
BP,acetylcholine transport,8,0,1,1,
BP,dopamine transport,55,0,1,1,
BP,norepinephrine transport,22,0,1,1,
BP,long-chain fatty acid transport,67,0,1,1,
MF,nucleobase-containing compound transmembrane transporter activity,54,0,1,1,
CC,large ribosomal subunit,114,0,1,1,
CC,small ribosomal subunit,74,0,1,1,
BP,diadenosine polyphosphate catabolic process,6,0,1,1,
BP,proton motive force-driven ATP synthesis,67,0,1,1,
MF,peptidoglycan immune receptor activity,5,0,1,1,
BP,rRNA metabolic process,262,0,1,1,
BP,snRNA metabolic process,56,0,1,1,
BP,sno(s)RNA catabolic process,3,0,1,1,
BP,synaptic vesicle exocytosis,95,0,1,1,
BP,diterpenoid metabolic process,87,0,1,1,
BP,tetraterpenoid catabolic process,1,0,1,1,
BP,terpenoid catabolic process,8,0,1,1,
BP,carotenoid catabolic process,1,0,1,1,
BP,xanthophyll catabolic process,1,0,1,1,
BP,sterol biosynthetic process,67,0,1,1,
BP,phytosteroid metabolic process,1,0,1,1,
BP,phytosteroid biosynthetic process,1,0,1,1,
BP,brassinosteroid metabolic process,1,0,1,1,
BP,brassinosteroid biosynthetic process,1,0,1,1,
BP,glycoside catabolic process,9,0,1,1,
MF,urocanate hydratase activity,1,0,1,1,
MF,NAD(P)H oxidase H2O2-forming activity,9,0,1,1,
BP,endosomal transport,250,0,1,1,
BP,iron-sulfur cluster assembly,30,0,1,1,
BP,positive regulation of macroautophagy,75,0,1,1,
BP,regulation of macroautophagy,159,0,1,1,
BP,negative regulation of macroautophagy,32,0,1,1,
BP,regulation of autophagosome size,3,0,1,1,
MF,channel regulator activity,138,0,1,1,
BP,selenocysteine catabolic process,1,0,1,1,
BP,gap junction assembly,18,0,1,1,
CC,prefoldin complex,7,0,1,1,
MF,lipase activity,128,0,1,1,
CC,apicolateral plasma membrane,22,0,1,1,
BP,morphogenesis of embryonic epithelium,152,0,1,1,
BP,dendrite development,233,0,1,1,
MF,"activin receptor activity, type I",5,0,1,1,
MF,"activin receptor activity, type II",2,0,1,1,
CC,nuclear matrix,128,0,1,1,
MF,N-acyltransferase activity,88,0,1,1,
MF,O-palmitoyltransferase activity,5,0,1,1,
MF,tRNA (guanine) methyltransferase activity,12,0,1,1,
BP,post-transcriptional gene silencing,604,0,1,1,MIR133A2
CC,RISC complex,397,0,1,1,MIR133A2
BP,somatic cell DNA recombination,71,0,1,1,
BP,somatic recombination of immunoglobulin gene segments,62,0,1,1,
CC,myosin complex,56,0,1,1,
CC,proton-transporting two-sector ATPase complex,48,0,1,1,
BP,negative regulation of transcription by RNA polymerase III,4,0,1,1,
MF,peptidase activator activity,52,0,1,1,
MF,copper chaperone activity,7,0,1,1,
BP,protein autoprocessing,28,0,1,1,
BP,protein import into peroxisome matrix,15,0,1,1,
BP,histone acetylation,50,0,1,1,
BP,histone deubiquitination,2,0,1,1,
BP,protein deubiquitination,101,0,1,1,
CC,NuRD complex,16,0,1,1,
CC,"RNA polymerase II, holoenzyme",74,0,1,1,
CC,Cdc73/Paf1 complex,7,0,1,1,
MF,amino acid binding,51,0,1,1,
CC,PML body,107,0,1,1,
MF,hydroxypyruvate reductase activity,1,0,1,1,
MF,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, oxygen as acceptor",4,0,1,1,
MF,"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor",16,0,1,1,
MF,"oxidoreductase activity, acting on NAD(P)H",80,0,1,1,
MF,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",50,0,1,1,
MF,"oxidoreductase activity, acting on other nitrogenous compounds as donors, oxygen as acceptor",1,0,1,1,
MF,"oxidoreductase activity, acting on a sulfur group of donors",54,0,1,1,
MF,"oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor",3,0,1,1,
MF,2-oxoglutarate-dependent dioxygenase activity,60,0,1,1,
MF,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen",5,0,1,1,
MF,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen",6,0,1,1,
MF,carboxyl- or carbamoyltransferase activity,2,0,1,1,
MF,hexosyltransferase activity,195,0,1,1,
MF,"transferase activity, transferring alkyl or aryl (other than methyl) groups",60,0,1,1,
MF,nucleotidyltransferase activity,142,0,1,1,
MF,"transferase activity, transferring sulphur-containing groups",71,0,1,1,
MF,selenotransferase activity,1,0,1,1,
MF,"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",60,0,1,1,
MF,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",136,0,1,1,
MF,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",71,0,1,1,
MF,oxo-acid-lyase activity,7,0,1,1,
MF,ammonia-lyase activity,5,0,1,1,
MF,isomerase activity,154,0,1,1,
MF,acid-ammonia (or amide) ligase activity,2,0,1,1,
MF,"ligase activity, forming phosphoric ester bonds",6,0,1,1,
MF,"RNA endonuclease activity, producing 3'-phosphomonoesters",7,0,1,1,
MF,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",38,0,1,1,
MF,"oxidoreductase activity, acting on the aldehyde or oxo group of donors",48,0,1,1,
MF,GABA receptor activity,22,0,1,1,
MF,nuclear receptor binding,137,0,1,1,
BP,protein sumoylation,66,0,1,1,
CC,glycine-gated chloride channel complex,2,0,1,1,
MF,3'-tyrosyl-DNA phosphodiesterase activity,1,0,1,1,
MF,myosin phosphatase activity,76,0,1,1,
MF,TBP-class protein binding,25,0,1,1,
MF,6-phosphogluconolactonase activity,2,0,1,1,
CC,serine C-palmitoyltransferase complex,8,0,1,1,
BP,respiratory chain complex III assembly,12,0,1,1,
MF,fatty acid amide hydrolase activity,4,0,1,1,
MF,snRNA binding,49,0,1,1,
MF,U6 snRNA binding,14,0,1,1,
MF,oxidative phosphorylation uncoupler activity,5,0,1,1,
MF,phospholipid scramblase activity,15,0,1,1,
BP,negative regulation of translation,311,0,1,1,
MF,sodium:dicarboxylate symporter activity,3,0,1,1,
MF,semaphorin receptor activity,12,0,1,1,
BP,calcium-ion regulated exocytosis,65,0,1,1,
BP,regulation of exocytosis,188,0,1,1,
CC,glucosidase II complex,2,0,1,1,
BP,peptidyl-lysine hydroxylation,8,0,1,1,
BP,peptidyl-lysine oxidation,5,0,1,1,
BP,protein polyglycylation,1,0,1,1,
BP,peptidyl-threonine phosphorylation,100,0,1,1,
BP,peptidyl-cysteine oxidation,3,0,1,1,
BP,peptidyl-glutamic acid modification,24,0,1,1,
BP,peptidyl-threonine modification,110,0,1,1,
BP,protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine,1,0,1,1,
BP,protein N-linked glycosylation via asparagine,24,0,1,1,
BP,protein succinylation,4,0,1,1,
BP,protein prenylation,12,0,1,1,
BP,internal peptidyl-lysine acetylation,55,0,1,1,
BP,peptidyl-lysine acetylation,68,0,1,1,
BP,C-terminal protein amino acid modification,13,0,1,1,
MF,nitroglycerin reductase activity,1,0,1,1,
MF,methanethiol oxidase activity,1,0,1,1,
MF,alkane 1-monooxygenase activity,5,0,1,1,
BP,biphenyl metabolic process,3,0,1,1,
CC,host cellular component,9,0,1,1,
MF,guanyl nucleotide binding,392,0,1,1,
MF,GDP binding,73,0,1,1,
CC,molybdopterin synthase complex,2,0,1,1,
BP,latent virus replication,2,0,1,1,
BP,release from viral latency,2,0,1,1,
BP,modulation by virus of host process,7,0,1,1,
BP,mitigation of host antiviral defense response,1,0,1,1,
BP,suppression by virus of host apoptotic process,1,0,1,1,
BP,modulation by virus of host cellular process,7,0,1,1,
BP,intracellular transport of viral protein in host cell,2,0,1,1,
BP,viral genome packaging,2,0,1,1,
BP,viral RNA genome packaging,2,0,1,1,
BP,viral genome replication,129,0,1,1,
BP,viral transcription,51,0,1,1,
BP,late viral transcription,4,0,1,1,
BP,reproductive behavior,43,0,1,1,
MF,ADP-sugar diphosphatase activity,2,0,1,1,
MF,aminobutyraldehyde dehydrogenase activity,2,0,1,1,
MF,protein-disulfide reductase (glutathione) activity,1,0,1,1,
MF,glyoxalase III activity,1,0,1,1,
BP,nonribosomal peptide biosynthetic process,18,0,1,1,
MF,kinase regulator activity,252,0,1,1,
MF,kinase activator activity,131,0,1,1,
MF,kinase inhibitor activity,75,0,1,1,
BP,regulation of steroid metabolic process,104,0,1,1,
BP,cytokine-mediated signaling pathway,506,0,1,1,
BP,transmission of nerve impulse,69,0,1,1,
BP,regulation of vasoconstriction,64,0,1,1,
BP,sensory perception of pain,78,0,1,1,
BP,lactate biosynthetic process from pyruvate,1,0,1,1,
BP,"glycine biosynthetic process, by transamination of glyoxylate",2,0,1,1,
BP,UDP-N-acetylgalactosamine metabolic process,3,0,1,1,
BP,L-methionine salvage from S-adenosylmethionine,3,0,1,1,
BP,hexose biosynthetic process,93,0,1,1,
BP,phenol-containing compound catabolic process,11,0,1,1,
BP,cysteine biosynthetic process via cystathionine,2,0,1,1,
BP,cysteine biosynthetic process,3,0,1,1,
BP,pyridine nucleotide metabolic process,79,0,1,1,
BP,arachidonic acid metabolic process,58,0,1,1,
BP,lipoxygenase pathway,11,0,1,1,
BP,alditol catabolic process,7,0,1,1,
BP,dolichol biosynthetic process,2,0,1,1,
BP,triglyceride catabolic process,28,0,1,1,
BP,aromatic compound catabolic process,546,0,1,1,
BP,D-amino acid catabolic process,2,0,1,1,
BP,arginine catabolic process to proline,1,0,1,1,
BP,lactate oxidation,1,0,1,1,
BP,arginine catabolic process to glutamate,1,0,1,1,
BP,glutamate catabolic process to aspartate,2,0,1,1,
BP,glutamate catabolic process to 2-oxoglutarate,2,0,1,1,
BP,aerobic electron transport chain,80,0,1,1,
BP,calcium-mediated signaling,209,0,1,1,
BP,antibacterial humoral response,55,0,1,1,
BP,pentacyclic triterpenoid metabolic process,1,0,1,1,
BP,polyol metabolic process,108,0,1,1,
BP,one-carbon compound transport,59,0,1,1,
MF,IgE receptor activity,3,0,1,1,
CC,"proteasome core complex, alpha-subunit complex",8,0,1,1,
MF,NEDD8 activating enzyme activity,2,0,1,1,
MF,ubiquitin-like protein peptidase activity,110,0,1,1,
MF,deNEDDylase activity,6,0,1,1,
MF,putrescine binding,1,0,1,1,
MF,oxygen binding,38,0,1,1,
BP,stem cell population maintenance,182,0,1,1,
MF,aspartic-type endopeptidase inhibitor activity,7,0,1,1,
MF,ATPase-coupled monoatomic cation transmembrane transporter activity,52,0,1,1,
MF,phospholipase A2 inhibitor activity,6,0,1,1,
MF,retinol binding,16,0,1,1,
MF,rRNA binding,65,0,1,1,
BP,pyrimidine nucleobase biosynthetic process,8,0,1,1,
MF,IgA binding,3,0,1,1,
CC,organelle inner membrane,535,0,1,1,
MF,protein kinase regulator activity,223,0,1,1,
MF,syntaxin binding,67,0,1,1,
BP,cAMP-mediated signaling,53,0,1,1,
BP,cyclic-nucleotide-mediated signaling,82,0,1,1,
MF,cytokine binding,140,0,1,1,
MF,chemokine binding,33,0,1,1,
MF,C-X3-C chemokine binding,5,0,1,1,
MF,interleukin-6 binding,2,0,1,1,
BP,hemoglobin metabolic process,18,0,1,1,
BP,spinal cord development,102,0,1,1,
BP,spinal cord dorsal/ventral patterning,19,0,1,1,
BP,cell differentiation in spinal cord,50,0,1,1,
BP,cell differentiation in hindbrain,23,0,1,1,
BP,diencephalon development,79,0,1,1,
BP,corpus callosum morphogenesis,6,0,1,1,
BP,cranial nerve development,63,0,1,1,
BP,pons development,11,0,1,1,
BP,cerebellum development,101,0,1,1,
BP,midbrain-hindbrain boundary morphogenesis,3,0,1,1,
BP,cranial nerve formation,11,0,1,1,
BP,glossopharyngeal nerve morphogenesis,4,0,1,1,
BP,oculomotor nerve morphogenesis,2,0,1,1,
BP,oculomotor nerve formation,2,0,1,1,
BP,nerve development,97,0,1,1,
BP,nerve maturation,4,0,1,1,
BP,cerebellar granular layer morphogenesis,9,0,1,1,
BP,cerebellar Purkinje cell layer structural organization,2,0,1,1,
BP,cerebellar cortex development,51,0,1,1,
BP,cerebellar cortex formation,26,0,1,1,
BP,cerebellar cortex structural organization,2,0,1,1,
BP,cochlear nucleus development,3,0,1,1,
BP,globus pallidus development,4,0,1,1,
BP,limbic system development,123,0,1,1,
BP,hippocampus development,94,0,1,1,
BP,smoothened signaling pathway involved in spinal cord motor neuron cell fate specification,2,0,1,1,
BP,oligodendrocyte cell fate specification,4,0,1,1,
BP,oligodendrocyte cell fate commitment,4,0,1,1,
BP,glial cell fate specification,7,0,1,1,
BP,glial cell fate commitment,13,0,1,1,
BP,glial cell development,122,0,1,1,
BP,chemorepulsion of branchiomotor axon,1,0,1,1,
BP,modulation of microtubule cytoskeleton involved in cerebral cortex radial glia guided migration,5,0,1,1,
BP,negative regulation of cell motility involved in cerebral cortex radial glia guided migration,1,0,1,1,
BP,substrate-independent telencephalic tangential migration,8,0,1,1,
BP,interneuron migration from the subpallium to the cortex,8,0,1,1,
BP,embryonic olfactory bulb interneuron precursor migration,1,0,1,1,
BP,substrate-independent telencephalic tangential interneuron migration,8,0,1,1,
BP,pyramidal neuron migration to cerebral cortex,3,0,1,1,
BP,hypothalamus development,27,0,1,1,
BP,GABAergic neuron differentiation in basal ganglia,1,0,1,1,
BP,forebrain generation of neurons,53,0,1,1,
BP,Wnt signaling pathway involved in forebrain neuroblast division,1,0,1,1,
BP,forebrain neuron development,25,0,1,1,
BP,forebrain cell migration,64,0,1,1,
BP,olfactory bulb interneuron differentiation,11,0,1,1,
BP,cerebral cortex GABAergic interneuron development,7,0,1,1,
BP,neural tube development,162,0,1,1,
BP,hindbrain radial glia guided cell migration,9,0,1,1,
BP,central nervous system neuron differentiation,181,0,1,1,
BP,central nervous system neuron development,89,0,1,1,
BP,corticospinal tract morphogenesis,8,0,1,1,
BP,neural plate mediolateral regionalization,1,0,1,1,
BP,interkinetic nuclear migration,5,0,1,1,
BP,telencephalon cell migration,61,0,1,1,
BP,metencephalon development,111,0,1,1,
BP,molting cycle process,96,0,1,1,
BP,hair cycle process,96,0,1,1,
BP,digestive system process,103,0,1,1,
BP,ovulation cycle process,50,0,1,1,
BP,regulation of cell morphogenesis,247,0,1,1,
BP,gland morphogenesis,122,0,1,1,
BP,ribonucleoprotein complex biogenesis,476,0,1,1,
BP,extracellular matrix disassembly,61,0,1,1,
BP,protein-RNA complex assembly,209,0,1,1,
CC,cytosolic large ribosomal subunit,57,0,1,1,
CC,cytosolic ribosome,114,0,1,1,
MF,active transmembrane transporter activity,439,0,1,1,
MF,transmitter-gated monoatomic ion channel activity,61,0,1,1,
MF,voltage-gated channel activity,200,0,1,1,
MF,ligand-gated channel activity,147,0,1,1,
MF,transmitter-gated channel activity,61,0,1,1,
MF,voltage-gated monoatomic cation channel activity,153,0,1,1,
MF,GABA-gated chloride ion channel activity,13,0,1,1,
MF,active monoatomic ion transmembrane transporter activity,238,0,1,1,
MF,inorganic cation transmembrane transporter activity,556,0,1,1,
BP,electron transport chain,162,0,1,1,
BP,respiratory electron transport chain,110,0,1,1,
CC,TRAPP complex,17,0,1,1,
MF,extracellular matrix structural constituent conferring tensile strength,44,0,1,1,
CC,lamellipodium,200,0,1,1,
BP,lamellipodium assembly,72,0,1,1,
BP,contractile actin filament bundle assembly,109,0,1,1,
BP,actin filament fragmentation,4,0,1,1,
BP,actin filament-based movement,133,0,1,1,
BP,vesicle transport along actin filament,19,0,1,1,
BP,natural killer cell activation,96,0,1,1,
BP,vasopressin secretion,1,0,1,1,
MF,HLA-A specific activating MHC class I receptor activity,1,0,1,1,
CC,glycocalyx,1,0,1,1,
CC,membrane coat,94,0,1,1,
CC,vesicle coat,62,0,1,1,
CC,COPII vesicle coat,16,0,1,1,
CC,clathrin coat of coated pit,17,0,1,1,
MF,manganese ion binding,64,0,1,1,
BP,pancreatic juice secretion,11,0,1,1,
BP,proteoglycan biosynthetic process,65,0,1,1,
MF,pyridoxal phosphate binding,54,0,1,1,
CC,filopodium,108,0,1,1,
BP,negative regulation of Wnt signaling pathway,171,0,1,1,
BP,B cell differentiation,153,0,1,1,
BP,regulation of blood coagulation,68,0,1,1,
MF,"extracellular matrix constituent, lubricant activity",4,0,1,1,
BP,extracellular matrix organization,317,0,1,1,
BP,collagen fibril organization,64,0,1,1,
BP,hyaluronan biosynthetic process,14,0,1,1,
BP,keratinocyte differentiation,176,0,1,1,
BP,erythrocyte differentiation,131,0,1,1,
BP,female sex determination,2,0,1,1,
BP,male sex determination,14,0,1,1,
MF,guanylate cyclase regulator activity,8,0,1,1,
BP,apoptotic chromosome condensation,6,0,1,1,
MF,glyoxylate reductase (NADP+) activity,1,0,1,1,
MF,clathrin binding,70,0,1,1,
BP,regulation of ossification,120,0,1,1,
BP,bone mineralization,122,0,1,1,
CC,dynein complex,54,0,1,1,
MF,protein kinase activator activity,122,0,1,1,
MF,protein tyrosine kinase activator activity,32,0,1,1,
BP,regulation of intestinal cholesterol absorption,9,0,1,1,
BP,cholesterol transport,128,0,1,1,
CC,external encapsulating structure,561,0,1,1,
CC,T-tubule,51,0,1,1,
BP,stabilization of membrane potential,17,0,1,1,
BP,adrenal gland development,28,0,1,1,
BP,embryonic limb morphogenesis,120,0,1,1,
BP,"DNA damage response, signal transduction by p53 class mediator",73,0,1,1,
BP,negative regulation of cell migration,372,0,1,1,
MF,iron-responsive element binding,3,0,1,1,
MF,translation repressor activity,306,0,1,1,
MF,nuclear receptor coactivator activity,55,0,1,1,
MF,urokinase plasminogen activator receptor activity,1,0,1,1,
BP,fructosamine metabolic process,2,0,1,1,
BP,fructoselysine metabolic process,1,0,1,1,
BP,membrane disassembly,11,0,1,1,
