ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
MF,quinone binding,15,0,0.9999999999999996,1,
BP,post-embryonic eye morphogenesis,7,0,0.9999999999999996,1,
BP,eye pigmentation,7,0,0.9999999999999996,1,
BP,negative regulation of eye pigmentation,1,0,0.9999999999999996,1,
BP,negative regulation of skeletal muscle tissue development,4,0,0.9999999999999996,1,
BP,positive regulation of axon regeneration,13,0,0.9999999999999996,1,
BP,regulation of collateral sprouting in absence of injury,3,0,0.9999999999999996,1,
MF,myosin-light-chain-phosphatase activity,1,0,0.9999999999999996,1,
MF,low-density lipoprotein particle receptor binding,24,0,0.9999999999999996,1,
BP,detection of mechanical stimulus involved in sensory perception of sound,15,0,0.9999999999999996,1,
BP,detection of chemical stimulus involved in sensory perception of pain,3,0,0.9999999999999996,1,
BP,barbed-end actin filament capping,25,0,0.9999999999999996,1,
BP,DNA ligation involved in DNA recombination,1,0,0.9999999999999996,1,
BP,synaptic assembly at neuromuscular junction,10,0,0.9999999999999996,1,
BP,positive regulation of NK T cell activation,9,0,0.9999999999999996,1,
BP,G1 phase,2,0,0.9999999999999996,1,
BP,interphase,2,0,0.9999999999999996,1,
BP,mitotic interphase,2,0,0.9999999999999996,1,
BP,positive regulation of neurotrophin TRK receptor signaling pathway,5,0,0.9999999999999996,1,
BP,myoblast proliferation,34,0,0.9999999999999996,1,
BP,smooth endoplasmic reticulum calcium ion homeostasis,2,0,0.9999999999999996,1,
BP,response to methylmercury,4,0,0.9999999999999996,1,
BP,killing by host of symbiont cells,28,0,0.9999999999999996,1,
BP,regulation of timing of anagen,5,0,0.9999999999999996,1,
BP,negative regulation of mitochondrial depolarization,6,0,0.9999999999999996,1,
BP,glutamate reuptake,6,0,0.9999999999999996,1,
BP,gamma-aminobutyric acid reuptake,4,0,0.9999999999999996,1,
BP,positive regulation of chromosome segregation,27,0,0.9999999999999996,1,
BP,modulation by host of symbiont transcription,2,0,0.9999999999999996,1,
MF,norspermine:oxygen oxidoreductase activity,1,0,0.9999999999999996,1,
MF,N1-acetylspermine:oxygen oxidoreductase (N1-acetylspermidine-forming) activity,1,0,0.9999999999999996,1,
BP,cardiac myofibril assembly,19,0,0.9999999999999996,1,
BP,ventricular cardiac muscle cell development,10,0,0.9999999999999996,1,
BP,relaxation of cardiac muscle,17,0,0.9999999999999996,1,
BP,embryonic retina morphogenesis in camera-type eye,6,0,0.9999999999999996,1,
BP,uterus development,23,0,0.9999999999999996,1,
BP,thyroid-stimulating hormone-secreting cell differentiation,6,0,0.9999999999999996,1,
BP,camera-type eye photoreceptor cell fate commitment,1,0,0.9999999999999996,1,
MF,phosphatidylcholine-sterol O-acyltransferase activator activity,6,0,0.9999999999999996,1,
BP,neuroblast delamination,1,0,0.9999999999999996,1,
BP,lens induction in camera-type eye,3,0,0.9999999999999996,1,
BP,elastin catabolic process,5,0,0.9999999999999996,1,
BP,head morphogenesis,36,0,0.9999999999999996,1,
BP,synapse assembly involved in innervation,1,0,0.9999999999999996,1,
BP,lung connective tissue development,2,0,0.9999999999999996,1,
BP,trachea development,19,0,0.9999999999999996,1,
BP,lung cell differentiation,28,0,0.9999999999999996,1,
BP,lung epithelial cell differentiation,28,0,0.9999999999999996,1,
BP,regulation of vitamin D biosynthetic process,7,0,0.9999999999999996,1,
BP,positive regulation of vitamin D biosynthetic process,2,0,0.9999999999999996,1,
BP,regulation of homologous chromosome segregation,3,0,0.9999999999999996,1,
BP,embryonic placenta morphogenesis,27,0,0.9999999999999996,1,
BP,primary ureteric bud growth,1,0,0.9999999999999996,1,
BP,cell differentiation involved in salivary gland development,2,0,0.9999999999999996,1,
BP,positive regulation of phospholipid catabolic process,3,0,0.9999999999999996,1,
BP,inactivation of X chromosome by genomic imprinting,2,0,0.9999999999999996,1,
BP,blood vessel endothelial cell fate commitment,3,0,0.9999999999999996,1,
BP,semicircular canal development,9,0,0.9999999999999996,1,
BP,cardiac cell fate specification,3,0,0.9999999999999996,1,
BP,atrioventricular node cell fate commitment,2,0,0.9999999999999996,1,
BP,endodermal digestive tract morphogenesis,2,0,0.9999999999999996,1,
BP,regulation of branching involved in lung morphogenesis,6,0,0.9999999999999996,1,
BP,paramesonephric duct development,4,0,0.9999999999999996,1,
BP,cerebellum vasculature development,2,0,0.9999999999999996,1,
BP,behavioral response to chemical pain,3,0,0.9999999999999996,1,
BP,behavioral response to formalin induced pain,3,0,0.9999999999999996,1,
BP,negative regulation of transcription from RNA polymerase II promoter in response to hypoxia,3,0,0.9999999999999996,1,
BP,regulation of type B pancreatic cell proliferation,14,0,0.9999999999999996,1,
BP,spontaneous neurotransmitter secretion,8,0,0.9999999999999996,1,
MF,telomeric repeat-containing RNA binding,2,0,0.9999999999999996,1,
CC,eNoSc complex,3,0,0.9999999999999996,1,
MF,intracellular chloride channel activity,19,0,0.9999999999999996,1,
BP,response to cholecystokinin,2,0,0.9999999999999996,1,
BP,regulation of mini excitatory postsynaptic potential,4,0,0.9999999999999996,1,
BP,regulation of protein K48-linked ubiquitination,6,0,0.9999999999999996,1,
BP,negative regulation of stress granule assembly,2,0,0.9999999999999996,1,
MF,rRNA (guanosine-2'-O-)-methyltransferase activity,2,0,0.9999999999999996,1,
MF,ubiquitin-like protein-specific endopeptidase activity,5,0,0.9999999999999996,1,
MF,SUMO-specific endopeptidase activity,5,0,0.9999999999999996,1,
BP,D-serine biosynthetic process,1,0,0.9999999999999996,1,
MF,small ribosomal subunit rRNA binding,8,0,0.9999999999999996,1,
MF,5'-tyrosyl-DNA phosphodiesterase activity,1,0,0.9999999999999996,1,
CC,Golgi to plasma membrane transport vesicle,2,0,0.9999999999999996,1,
BP,white fat cell proliferation,4,0,0.9999999999999996,1,
BP,Harderian gland development,4,0,0.9999999999999996,1,
BP,response to lipoteichoic acid,10,0,0.9999999999999996,1,
MF,I-SMAD binding,16,0,0.9999999999999996,1,
BP,regulation of thrombin-activated receptor signaling pathway,3,0,0.9999999999999996,1,
BP,negative regulation of thrombin-activated receptor signaling pathway,3,0,0.9999999999999996,1,
BP,tRNA threonylcarbamoyladenosine metabolic process,18,0,0.9999999999999996,1,
CC,BRCA1-C complex,6,0,0.9999999999999996,1,
BP,positive regulation of neuron projection regeneration,13,0,0.9999999999999996,1,
BP,mast cell proliferation,7,0,0.9999999999999996,1,
BP,regulation of mast cell proliferation,7,0,0.9999999999999996,1,
MF,myosin VI light chain binding,1,0,0.9999999999999996,1,
BP,mitochondrial tRNA wobble uridine modification,1,0,0.9999999999999996,1,
CC,Golgi-associated vesicle lumen,1,0,0.9999999999999996,1,
BP,positive regulation of neutrophil mediated cytotoxicity,2,0,0.9999999999999996,1,
BP,positive regulation of neutrophil mediated killing of symbiont cell,2,0,0.9999999999999996,1,
CC,translation initiation complex,1,0,0.9999999999999996,1,
CC,post-mRNA release spliceosomal complex,10,0,0.9999999999999996,1,
BP,histone mRNA catabolic process,11,0,0.9999999999999996,1,
BP,DNA replication preinitiation complex assembly,3,0,0.9999999999999996,1,
BP,protein localization to juxtaparanode region of axon,4,0,0.9999999999999996,1,
BP,cellular response to abscisic acid stimulus,1,0,0.9999999999999996,1,
BP,cellular response to lipoteichoic acid,10,0,0.9999999999999996,1,
BP,cellular response to nicotine,8,0,0.9999999999999996,1,
BP,cellular response to type III interferon,11,0,0.9999999999999996,1,
BP,tRNA re-export from nucleus,1,0,0.9999999999999996,1,
BP,detoxification of cadmium ion,4,0,0.9999999999999996,1,
BP,nuclear inner membrane organization,1,0,0.9999999999999996,1,
BP,endoplasmic reticulum tubular network organization,20,0,0.9999999999999996,1,
BP,TNFSF11-mediated signaling pathway,5,0,0.9999999999999996,1,
BP,protein localization to adherens junction,6,0,0.9999999999999996,1,
BP,kidney mesenchyme development,17,0,0.9999999999999996,1,
BP,ureteric bud invasion,3,0,0.9999999999999996,1,
BP,metanephric mesenchymal cell differentiation,5,0,0.9999999999999996,1,
BP,posterior mesonephric tubule development,2,0,0.9999999999999996,1,
BP,metanephric glomerular mesangial cell development,1,0,0.9999999999999996,1,
MF,NAADP-sensitive calcium-release channel activity,5,0,0.9999999999999996,1,
BP,minus-end-directed organelle transport along microtubule,4,0,0.9999999999999996,1,
BP,type B pancreatic cell maturation,4,0,0.9999999999999996,1,
BP,chemokine (C-X-C motif) ligand 1 production,6,0,0.9999999999999996,1,
BP,maintenance of protein location in mitochondrion,5,0,0.9999999999999996,1,
BP,protein localization to peroxisome,20,0,0.9999999999999996,1,
BP,establishment of protein localization to peroxisome,20,0,0.9999999999999996,1,
BP,cellular response to dithiothreitol,1,0,0.9999999999999996,1,
BP,establishment of integrated proviral latency,1,0,0.9999999999999996,1,
MF,sodium:proton antiporter activity involved in regulation of cardiac muscle cell membrane potential,1,0,0.9999999999999996,1,
MF,caspase binding,14,0,0.9999999999999996,1,
BP,regulation of protein kinase C signaling,18,0,0.9999999999999996,1,
BP,regulation of ribosome biogenesis,9,0,0.9999999999999996,1,
BP,regulation of pancreatic juice secretion,7,0,0.9999999999999996,1,
BP,protein localization to nuclear pore,3,0,0.9999999999999996,1,
BP,chromosome localization to nuclear envelope involved in homologous chromosome segregation,11,0,0.9999999999999996,1,
BP,negative regulation of mitochondrial fission,4,0,0.9999999999999996,1,
BP,positive regulation of protein deacetylation,12,0,0.9999999999999996,1,
BP,pyrimidine nucleotide-sugar transmembrane transport,11,0,0.9999999999999996,1,
MF,small RNA 2'-O-methyltransferase activity,2,0,0.9999999999999996,1,
CC,RNA polymerase II transcription repressor complex,15,0,0.9999999999999996,1,
BP,inflammatory response to wounding,28,0,0.9999999999999996,1,
BP,reversible differentiation,12,0,0.9999999999999996,1,
BP,blood vessel endothelial cell fate specification,3,0,0.9999999999999996,1,
BP,AMPA glutamate receptor clustering,10,0,0.9999999999999996,1,
CC,perinucleolar compartment,5,0,0.9999999999999996,1,
BP,liver regeneration,29,0,0.9999999999999996,1,
CC,microtubule bundle,6,0,0.9999999999999996,1,
CC,DNA recombinase complex,2,0,0.9999999999999996,1,
CC,sperm cytoplasmic droplet,3,0,0.9999999999999996,1,
MF,STAT family protein binding,11,0,0.9999999999999996,1,
BP,glutamate receptor clustering,10,0,0.9999999999999996,1,
BP,mitotic cell cycle phase,2,0,0.9999999999999996,1,
BP,positive regulation of mitophagy in response to mitochondrial depolarization,10,0,0.9999999999999996,1,
MF,mechanosensitived potassium channel activity,1,0,0.9999999999999996,1,
BP,mini excitatory postsynaptic potential,4,0,0.9999999999999996,1,
MF,structural constituent of presynaptic active zone,5,0,0.9999999999999996,1,
BP,regulation of membrane depolarization during action potential,6,0,0.9999999999999996,1,
BP,anterograde dendritic transport of messenger ribonucleoprotein complex,3,0,0.9999999999999996,1,
BP,regulation of presynapse organization,33,0,0.9999999999999996,1,
MF,ligand-gated calcium channel activity,27,0,0.9999999999999996,1,
BP,lateral attachment of mitotic spindle microtubules to kinetochore,2,0,0.9999999999999996,1,
MF,farnesylcysteine lyase activity,1,0,0.9999999999999996,1,
MF,3-beta-hydroxysteroid dehydrogenase/C4-decarboxylase activity,1,0,0.9999999999999996,1,
MF,beta-maltose 4-alpha-glucanotransferase activity,1,0,0.9999999999999996,1,
MF,4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol:NAD(P)+ 3-oxidoreductase (decarboxylating) activity,1,0,0.9999999999999996,1,
MF,4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol:NAD(P)+ 3-dehydrogenase (decarboxylating) activity,1,0,0.9999999999999996,1,
MF,P-TEFb complex binding,4,0,0.9999999999999996,1,
MF,chenodeoxycholate 7-alpha-dehydrogenase (NAD+) activity,1,0,0.9999999999999996,1,
MF,isoursodeoxycholate 7-beta-dehydrogenase (NAD+) activity,1,0,0.9999999999999996,1,
MF,ursodeoxycholate 7-beta-dehydrogenase (NAD+) activity,1,0,0.9999999999999996,1,
MF,"acetylgalactosaminyl-O-glycosyl-seryl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity",1,0,0.9999999999999996,1,
MF,"acetylgalactosaminyl-O-glycosyl-threonyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity",1,0,0.9999999999999996,1,
BP,purine ribonucleotide salvage,8,0,0.9999999999999996,1,
BP,intermembrane sphingolipid transfer,1,0,0.9999999999999996,1,
MF,sphingolipid transfer activity,9,0,0.9999999999999996,1,
BP,stereocilium maintenance,3,0,0.9999999999999996,1,
MF,crotonyl-CoA hydratase activity,2,0,0.9999999999999996,1,
CC,proximal portion of axoneme,1,0,0.9999999999999996,1,
MF,calcium-dependent carbohydrate binding,1,0,0.9999999999999996,1,
BP,negative regulation of protein localization to chromatin,6,0,0.9999999999999996,1,
BP,positive regulation of heterochromatin organization,13,0,0.9999999999999996,1,
BP,regulation of cytoplasmic translational fidelity,1,0,0.9999999999999996,1,
BP,peptidyl-serine ADP-deribosylation,1,0,0.9999999999999996,1,
MF,ADP-ribosylserine hydrolase activity,1,0,0.9999999999999996,1,
MF,phosphatidylcholine flippase activity,5,0,0.9999999999999996,1,
MF,glycosylceramide flippase activity,3,0,0.9999999999999996,1,
BP,cyclic-GMP-AMP transmembrane import across plasma membrane,5,0,0.9999999999999996,1,
MF,chromatin-protein adaptor activity,15,0,0.9999999999999996,1,
MF,"xylosyl alpha-1,3-xylosyltransferase activity",1,0,0.9999999999999996,1,
MF,EGF-domain serine glucosyltransferase activity,3,0,0.9999999999999996,1,
MF,EGF-domain serine xylosyltransferase activity,3,0,0.9999999999999996,1,
MF,histone H3K36me2/H3K36me3 demethylase activity,1,0,0.9999999999999996,1,
MF,phosphate ion uniporter activity,2,0,0.9999999999999996,1,
MF,histone H2A methyltransferase activity,3,0,0.9999999999999996,1,
MF,ATP:inorganic phosphate antiporter activity,3,0,0.9999999999999996,1,
BP,negative regulation of protein localization to lysosome,2,0,0.9999999999999996,1,
BP,regulation of interleukin-37 production,1,0,0.9999999999999996,1,
BP,interleukin-37 production,1,0,0.9999999999999996,1,
BP,negative regulation of interleukin-37 production,1,0,0.9999999999999996,1,
BP,sneeze reflex,2,0,0.9999999999999996,1,
MF,neuropeptide activity,29,0,0.9999999999999996,1,
MF,muramyl dipeptide kinase activity,1,0,0.9999999999999996,1,
CC,non-canonical inflammasome complex,1,0,0.9999999999999996,1,
MF,histone methyltransferase inhibitor activity,1,0,0.9999999999999996,1,
MF,S-adenosyl-L-methionine:S-adenosyl-L-homocysteine antiporter activity,1,0,0.9999999999999996,1,
BP,positive regulation of bone mineralization involved in bone maturation,3,0,0.9999999999999996,1,
BP,negative regulation of clathrin-dependent endocytosis,4,0,0.9999999999999996,1,
BP,regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,4,0,0.9999999999999996,1,
BP,positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,4,0,0.9999999999999996,1,
BP,protein processing in phagocytic vesicle,2,0,0.9999999999999996,1,
BP,positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,12,0,0.9999999999999996,1,
BP,regulation of engulfment of apoptotic cell,3,0,0.9999999999999996,1,
BP,primary amino compound metabolic process,14,0,0.9999999999999996,1,
BP,naphthalene catabolic process,1,0,0.9999999999999996,1,
MF,acetate ester transmembrane transporter activity,4,0,0.9999999999999996,1,
BP,organic heteropentacyclic compound catabolic process,1,0,0.9999999999999996,1,
BP,regulation of response to alcohol,1,0,0.9999999999999996,1,
MF,azole transmembrane transporter activity,13,0,0.9999999999999996,1,
CC,dendritic microtubule,3,0,0.9999999999999996,1,
BP,regulation of postsynaptic membrane organization,3,0,0.9999999999999996,1,
BP,regulation of myoblast fusion,21,0,0.9999999999999996,1,
BP,positive regulation of cell communication by electrical coupling involved in cardiac conduction,2,0,0.9999999999999996,1,
BP,S-adenosyl-L-methionine transmembrane transport,1,0,0.9999999999999996,1,
BP,regulation of hepatocyte growth factor receptor signaling pathway,4,0,0.9999999999999996,1,
BP,semaphorin-plexin signaling pathway involved in axon guidance,14,0,0.9999999999999996,1,
BP,negative regulation of peptidyl-serine dephosphorylation,3,0,0.9999999999999996,1,
BP,negative regulation of apoptotic process involved in morphogenesis,6,0,0.9999999999999996,1,
BP,regulation of tRNA catabolic process,3,0,0.9999999999999996,1,
BP,negative regulation of tRNA catabolic process,3,0,0.9999999999999996,1,
BP,positive regulation of endoribonuclease activity,1,0,0.9999999999999996,1,
BP,regulation of sperm capacitation,2,0,0.9999999999999996,1,
MF,metalloendopeptidase activity involved in amyloid precursor protein catabolic process,3,0,0.9999999999999996,1,
BP,positive regulation of actin filament-based movement,3,0,0.9999999999999996,1,
BP,positive regulation of endodermal cell differentiation,3,0,0.9999999999999996,1,
BP,negative regulation of tRNA metabolic process,3,0,0.9999999999999996,1,
BP,negative regulation of blood circulation,25,0,0.9999999999999996,1,
BP,negative regulation of exosomal secretion,4,0,0.9999999999999996,1,
BP,regulation of protein insertion into mitochondrial outer membrane,1,0,0.9999999999999996,1,
BP,positive regulation of protein insertion into mitochondrial outer membrane,1,0,0.9999999999999996,1,
BP,positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization,3,0,0.9999999999999996,1,
BP,positive regulation of potassium ion export across plasma membrane,4,0,0.9999999999999996,1,
BP,positive regulation of glutathione biosynthetic process,1,0,0.9999999999999996,1,
BP,regulation of aorta morphogenesis,4,0,0.9999999999999996,1,
BP,regulation of protein processing in phagocytic vesicle,2,0,0.9999999999999996,1,
BP,positive regulation of protein processing in phagocytic vesicle,2,0,0.9999999999999996,1,
BP,negative regulation of hepatocyte apoptotic process,7,0,0.9999999999999996,1,
BP,negative regulation of sebum secreting cell proliferation,1,0,0.9999999999999996,1,
BP,regulation of protein O-linked glycosylation,3,0,0.9999999999999996,1,
BP,positive regulation of protein O-linked glycosylation,3,0,0.9999999999999996,1,
BP,regulation of bleb assembly,2,0,0.9999999999999996,1,
BP,positive regulation of bleb assembly,2,0,0.9999999999999996,1,
BP,negative regulation of transformation of host cell by virus,2,0,0.9999999999999996,1,
BP,iodide transmembrane transport,2,0,0.9999999999999996,1,
BP,pericyte cell differentiation,11,0,0.9999999999999996,1,
BP,regulation of error-prone translesion synthesis,1,0,0.9999999999999996,1,
BP,positive regulation of error-prone translesion synthesis,1,0,0.9999999999999996,1,
BP,response to Thyroid stimulating hormone,2,0,0.9999999999999996,1,
BP,positive regulation of t-circle formation,4,0,0.9999999999999996,1,
BP,regulation of matrix metallopeptidase secretion,11,0,0.9999999999999996,1,
BP,negative regulation of matrix metallopeptidase secretion,7,0,0.9999999999999996,1,
BP,response to tetrahydrofolate,1,0,0.9999999999999996,1,
BP,cellular response to tetrahydrofolate,1,0,0.9999999999999996,1,
CC,serotonin-activated cation-selective channel complex,5,0,0.9999999999999996,1,
BP,negative regulation of apoptotic process involved in development,6,0,0.9999999999999996,1,
BP,regulation of cell proliferation in midbrain,2,0,0.9999999999999996,1,
BP,positive regulation of membrane repolarization during ventricular cardiac muscle cell action potential,3,0,0.9999999999999996,1,
BP,positive regulation of membrane repolarization during cardiac muscle cell action potential,3,0,0.9999999999999996,1,
BP,negative regulation of cardioblast proliferation,1,0,0.9999999999999996,1,
BP,negative regulation of glucosylceramidase activity,1,0,0.9999999999999996,1,
BP,positive regulation of protein serine/threonine phosphatase activity,2,0,0.9999999999999996,1,
BP,negative regulation of RNA binding,1,0,0.9999999999999996,1,
BP,regulation of creatine transmembrane transporter activity,2,0,0.9999999999999996,1,
BP,negative regulation of creatine transmembrane transporter activity,2,0,0.9999999999999996,1,
BP,regulation of presynapse assembly,33,0,0.9999999999999996,1,
BP,positive regulation of inhibitory synapse assembly,2,0,0.9999999999999996,1,
BP,positive regulation of CoA-transferase activity,8,0,0.9999999999999996,1,
BP,regulation of cellular response to alcohol,1,0,0.9999999999999996,1,
MF,"methylglyoxal reductase (NADPH-dependent, acetol producing)",1,0,0.9999999999999996,1,
BP,stress response to cadmium ion,4,0,0.9999999999999996,1,
MF,peptide-glutamate-alpha-N-acetyltransferase activity,2,0,0.9999999999999996,1,
MF,steroid hormone binding,6,0,0.9999999999999996,1,
CC,CGRP receptor complex,2,0,0.9999999999999996,1,
BP,response to insulin-like growth factor stimulus,3,0,0.9999999999999996,1,
MF,linear polyubiquitin binding,3,0,0.9999999999999996,1,
BP,dense core granule exocytosis,10,0,0.9999999999999996,1,
CC,phospholipid-translocating ATPase complex,14,0,0.9999999999999996,1,
BP,mitochondrial S-adenosyl-L-methionine transmembrane transport,1,0,0.9999999999999996,1,
CC,Nkx-2.5 complex,1,0,0.9999999999999996,1,
BP,matrix metallopeptidase secretion,11,0,0.9999999999999996,1,
MF,5.8S rRNA binding,1,0,0.9999999999999996,1,
BP,positive regulation of peptidyl-cysteine S-nitrosylation,3,0,0.9999999999999996,1,
BP,negative regulation of female gonad development,3,0,0.9999999999999996,1,
BP,negative regulation of fibroblast apoptotic process,7,0,0.9999999999999996,1,
BP,regulation of cellular amino acid biosynthetic process,3,0,0.9999999999999996,1,
BP,positive regulation of myotome development,1,0,0.9999999999999996,1,
BP,regulation of myotome development,1,0,0.9999999999999996,1,
BP,regulation of chemokine (C-X-C motif) ligand 1 production,6,0,0.9999999999999996,1,
BP,regulation of prostaglandin-E synthase activity,3,0,0.9999999999999996,1,
BP,positive regulation of prostaglandin-E synthase activity,3,0,0.9999999999999996,1,
BP,regulation of cell proliferation involved in mesonephros development,1,0,0.9999999999999996,1,
BP,negative regulation of cell proliferation involved in mesonephros development,1,0,0.9999999999999996,1,
BP,positive regulation of primary miRNA processing,2,0,0.9999999999999996,1,
BP,regulation of cellular response to X-ray,1,0,0.9999999999999996,1,
BP,fibroblast growth factor receptor signaling pathway involved in ureteric bud formation,1,0,0.9999999999999996,1,
BP,glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation,1,0,0.9999999999999996,1,
BP,regulation of fibroblast growth factor receptor signaling pathway involved in ureteric bud formation,1,0,0.9999999999999996,1,
BP,negative regulation of fibroblast growth factor receptor signaling pathway involved in ureteric bud formation,1,0,0.9999999999999996,1,
BP,regulation of glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation,1,0,0.9999999999999996,1,
BP,negative regulation of glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation,1,0,0.9999999999999996,1,
BP,regulation of mesenchymal cell proliferation involved in lung development,2,0,0.9999999999999996,1,
BP,negative regulation of mesenchymal cell proliferation involved in lung development,2,0,0.9999999999999996,1,
BP,positive regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,3,0,0.9999999999999996,1,
BP,regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis,5,0,0.9999999999999996,1,
BP,mitochondrial genome maintenance,30,0,0.9999999999999997,1,
BP,rRNA modification,35,0,0.9999999999999997,1,
MF,lanosterol synthase activity,1,0,0.9999999999999997,1,
BP,regulation of transcription by galactose,1,0,0.9999999999999997,1,
BP,positive regulation of transcription by galactose,1,0,0.9999999999999997,1,
BP,regulation of transcription from RNA polymerase II promoter by galactose,1,0,0.9999999999999997,1,
BP,positive regulation of transcription from RNA polymerase II promoter by galactose,1,0,0.9999999999999997,1,
CC,lateral element,14,0,0.9999999999999997,1,
MF,Gq/11-coupled serotonin receptor activity,3,0,0.9999999999999997,1,
MF,peptide YY receptor activity,3,0,0.9999999999999997,1,
MF,pseudophosphatase activity,2,0,0.9999999999999997,1,
BP,negative regulation of type IIa hypersensitivity,1,0,0.9999999999999997,1,
BP,negative regulation of type I hypersensitivity,1,0,0.9999999999999997,1,
BP,negative regulation of antibody-dependent cellular cytotoxicity,1,0,0.9999999999999997,1,
BP,negative regulation of leukocyte mediated cytotoxicity,26,0,0.9999999999999997,1,
BP,osteoblast development,17,0,0.9999999999999997,1,
BP,wound healing involved in inflammatory response,9,0,0.9999999999999997,1,
BP,T-helper cell lineage commitment,20,0,0.9999999999999997,1,
BP,immature B cell differentiation,12,0,0.9999999999999997,1,
BP,alpha-beta T cell lineage commitment,25,0,0.9999999999999997,1,
BP,dendritic cell cytokine production,18,0,0.9999999999999997,1,
BP,neutrophil mediated immunity,34,0,0.9999999999999997,1,
BP,central tolerance induction,2,0,0.9999999999999997,1,
BP,positive regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,2,0,0.9999999999999997,1,
BP,positive regulation of antigen processing and presentation of peptide antigen,2,0,0.9999999999999997,1,
BP,positive regulation of antigen processing and presentation of peptide antigen via MHC class II,2,0,0.9999999999999997,1,
BP,regulation of B cell antigen processing and presentation,1,0,0.9999999999999997,1,
BP,positive regulation of T cell cytokine production,26,0,0.9999999999999997,1,
BP,positive regulation of antimicrobial humoral response,8,0,0.9999999999999997,1,
BP,regulation of type 2 immune response,34,0,0.9999999999999997,1,
BP,negative regulation of type II hypersensitivity,1,0,0.9999999999999997,1,
BP,His-Purkinje system development,7,0,0.9999999999999997,1,
BP,aortic valve formation,2,0,0.9999999999999997,1,
BP,Wnt signaling pathway involved in heart development,12,0,0.9999999999999997,1,
BP,pancreatic A cell differentiation,11,0,0.9999999999999997,1,
BP,negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis,2,0,0.9999999999999997,1,
MF,bent DNA binding,1,0,0.9999999999999997,1,
MF,DNA replication origin binding,16,0,0.9999999999999997,1,
MF,NADPH-hemoprotein reductase activity,3,0,0.9999999999999997,1,
MF,acetyl-CoA carboxylase activity,2,0,0.9999999999999997,1,
MF,adenylosuccinate synthase activity,2,0,0.9999999999999997,1,
MF,aromatic-L-amino-acid decarboxylase activity,1,0,0.9999999999999997,1,
MF,choline kinase activity,2,0,0.9999999999999997,1,
MF,cholinesterase activity,3,0,0.9999999999999997,1,
MF,cytidine deaminase activity,12,0,0.9999999999999997,1,
MF,dihydroorotase activity,2,0,0.9999999999999997,1,
MF,ferredoxin-NADP+ reductase activity,1,0,0.9999999999999997,1,
MF,glycylpeptide N-tetradecanoyltransferase activity,2,0,0.9999999999999997,1,
MF,methyl/ethyl malonyl-CoA decarboxylase activity,1,0,0.9999999999999997,1,
MF,phosphatidylcholine-sterol O-acyltransferase activity,1,0,0.9999999999999997,1,
MF,phospholipase A2 activity,35,0,0.9999999999999997,1,
MF,calcium-dependent protein serine/threonine phosphatase activity,7,0,0.9999999999999997,1,
MF,uroporphyrinogen-III synthase activity,1,0,0.9999999999999997,1,
MF,type I interferon receptor activity,2,0,0.9999999999999997,1,
MF,platelet-derived growth factor beta-receptor activity,2,0,0.9999999999999997,1,
MF,granulocyte colony-stimulating factor receptor binding,1,0,0.9999999999999997,1,
MF,insulin receptor binding,22,0,0.9999999999999997,1,
MF,extracellularly glutamate-gated ion channel activity,2,0,0.9999999999999997,1,
MF,inorganic phosphate transmembrane transporter activity,8,0,0.9999999999999997,1,
MF,copper ion transmembrane transporter activity,7,0,0.9999999999999997,1,
CC,sno(s)RNA-containing ribonucleoprotein complex,28,0,0.9999999999999997,1,
BP,ethanol metabolic process,21,0,0.9999999999999997,1,
BP,cAMP biosynthetic process,10,0,0.9999999999999997,1,
BP,cytidine catabolic process,12,0,0.9999999999999997,1,
BP,lagging strand elongation,4,0,0.9999999999999997,1,
BP,protoporphyrinogen IX biosynthetic process,9,0,0.9999999999999997,1,
BP,zinc ion transport,28,0,0.9999999999999997,1,
BP,activation-induced cell death of T cells,9,0,0.9999999999999997,1,
BP,hyperosmotic response,27,0,0.9999999999999997,1,
BP,phospholipase C-activating serotonin receptor signaling pathway,3,0,0.9999999999999997,1,
BP,mechanosensory behavior,14,0,0.9999999999999997,1,
MF,C-methyltransferase activity,7,0,0.9999999999999997,1,
MF,RNA guanylyltransferase activity,2,0,0.9999999999999997,1,
MF,3'-5'-DNA exonuclease activity,15,0,0.9999999999999997,1,
MF,"dTDP-glucose 4,6-dehydratase activity",1,0,0.9999999999999997,1,
