ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
CC,ASAP complex,4,0,0.9999999999999999,1,
BP,pharyngeal arch artery morphogenesis,9,0,0.9999999999999999,1,
CC,mitotic spindle astral microtubule,8,0,0.9999999999999999,1,
CC,pituitary gonadotropin complex,4,0,0.9999999999999999,1,
BP,xenobiotic transport across blood-nerve barrier,1,0,0.9999999999999999,1,
MF,"all-trans retinol 3,4-desaturase activity",1,0,0.9999999999999999,1,
MF,"all-trans retinal 3,4-desaturase activity",1,0,0.9999999999999999,1,
MF,"all-trans retinoic acid 3,4-desaturase activity",1,0,0.9999999999999999,1,
MF,"11-cis-retinal 3,4-desaturase activity",1,0,0.9999999999999999,1,
MF,oligosaccharyltransferase complex binding,1,0,0.9999999999999999,1,
MF,peptidyl-aspartic acid 3-dioxygenase activity,2,0,0.9999999999999999,1,
MF,pumilio-response element binding,1,0,0.9999999999999999,1,
MF,oligopeptidase activity,2,0,0.9999999999999999,1,
BP,negative regulation of mucus secretion,2,0,0.9999999999999999,1,
BP,regulation of white fat cell proliferation,3,0,0.9999999999999999,1,
BP,nucleotide-binding oligomerization domain containing 1 signaling pathway,8,0,0.9999999999999999,1,
BP,mitochondrial tRNA modification,10,0,0.9999999999999999,1,
BP,nuclear ncRNA surveillance,7,0,0.9999999999999999,1,
BP,nuclear polyadenylation-dependent rRNA catabolic process,7,0,0.9999999999999999,1,
BP,nuclear polyadenylation-dependent tRNA catabolic process,7,0,0.9999999999999999,1,
BP,histone mRNA catabolic process,11,0,0.9999999999999999,1,
BP,nuclear polyadenylation-dependent ncRNA catabolic process,7,0,0.9999999999999999,1,
BP,cellular response to vitamin D,22,0,0.9999999999999999,1,
BP,regulation of hair follicle cell proliferation,1,0,0.9999999999999999,1,
BP,positive regulation of hair follicle cell proliferation,1,0,0.9999999999999999,1,
BP,cellular response to ethanol,13,0,0.9999999999999999,1,
BP,cellular response to high density lipoprotein particle stimulus,3,0,0.9999999999999999,1,
BP,cellular response to absence of light,2,0,0.9999999999999999,1,
BP,response to mycophenolic acid,2,0,0.9999999999999999,1,
BP,cellular response to mycophenolic acid,2,0,0.9999999999999999,1,
BP,hydrogen peroxide mediated signaling pathway,1,0,0.9999999999999999,1,
BP,response to triacyl bacterial lipopeptide,3,0,0.9999999999999999,1,
BP,cellular response to triacyl bacterial lipopeptide,3,0,0.9999999999999999,1,
BP,regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis,4,0,0.9999999999999999,1,
BP,negative regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis,4,0,0.9999999999999999,1,
BP,renal system pattern specification,8,0,0.9999999999999999,1,
BP,nephrogenic mesenchyme morphogenesis,2,0,0.9999999999999999,1,
BP,metanephric nephron tubule epithelial cell differentiation,6,0,0.9999999999999999,1,
BP,regulation of metanephric nephron tubule epithelial cell differentiation,6,0,0.9999999999999999,1,
BP,pancreatic stellate cell proliferation,1,0,0.9999999999999999,1,
BP,methylammonium transmembrane transport,2,0,0.9999999999999999,1,
BP,response to hydroxyurea,12,0,0.9999999999999999,1,
BP,endocytosis involved in viral entry into host cell,12,0,0.9999999999999999,1,
MF,fatty acid alpha-hydroxylase activity,1,0,0.9999999999999999,1,
BP,Purkinje myocyte to ventricular cardiac muscle cell signaling,6,0,0.9999999999999999,1,
BP,Purkinje myocyte to ventricular cardiac muscle cell communication,6,0,0.9999999999999999,1,
BP,protein kinase D signaling,3,0,0.9999999999999999,1,
BP,cochlea morphogenesis,24,0,0.9999999999999999,1,
BP,receptor-mediated endocytosis involved in cholesterol transport,8,0,0.9999999999999999,1,
BP,Golgi reassembly,4,0,0.9999999999999999,1,
BP,positive regulation of spindle checkpoint,12,0,0.9999999999999999,1,
BP,convergent extension involved in somitogenesis,1,0,0.9999999999999999,1,
BP,positive regulation of mitotic cell cycle spindle assembly checkpoint,12,0,0.9999999999999999,1,
BP,phagosome acidification,7,0,0.9999999999999999,1,
MF,small RNA 2'-O-methyltransferase activity,2,0,0.9999999999999999,1,
MF,phosphatidylserine floppase activity,9,0,0.9999999999999999,1,
MF,alpha-glucosidase activity,5,0,0.9999999999999999,1,
BP,adaptive immune memory response,3,0,0.9999999999999999,1,
CC,MPP7-DLG1-LIN7 complex,5,0,0.9999999999999999,1,
BP,postsynaptic membrane assembly,10,0,0.9999999999999999,1,
BP,AMPA glutamate receptor clustering,10,0,0.9999999999999999,1,
CC,sperm connecting piece,11,0,0.9999999999999999,1,
BP,regulation of nucleus size,1,0,0.9999999999999999,1,
MF,dIDP phosphatase activity,1,0,0.9999999999999999,1,
CC,glial cytoplasmic inclusion,1,0,0.9999999999999999,1,
CC,classical Lewy body,1,0,0.9999999999999999,1,
CC,tubular endosome,5,0,0.9999999999999999,1,
CC,Lewy neurite,1,0,0.9999999999999999,1,
BP,retinal rod cell apoptotic process,2,0,0.9999999999999999,1,
BP,execution phase of necroptosis,2,0,0.9999999999999999,1,
BP,glutamate receptor clustering,10,0,0.9999999999999999,1,
BP,"vesicle targeting, trans-Golgi to periciliary membrane compartment",1,0,0.9999999999999999,1,
MF,integrin binding involved in cell-matrix adhesion,2,0,0.9999999999999999,1,
MF,template-free RNA nucleotidyltransferase,2,0,0.9999999999999999,1,
MF,"inositol 1,4,5-trisphosphate receptor activity involved in regulation of postsynaptic cytosolic calcium levels",1,0,0.9999999999999999,1,
BP,asymmetric stem cell division,3,0,0.9999999999999999,1,
BP,germline stem cell asymmetric division,3,0,0.9999999999999999,1,
CC,postsynaptic recycling endosome,8,0,0.9999999999999999,1,
CC,activating signal cointegrator 1 complex,3,0,0.9999999999999999,1,
CC,presynaptic intermediate filament cytoskeleton,2,0,0.9999999999999999,1,
MF,serotonin receptor activity,27,0,0.9999999999999999,1,
BP,action potential initiation,3,0,0.9999999999999999,1,
CC,postsynaptic specialization of symmetric synapse,2,0,0.9999999999999999,1,
MF,"myo-inositol-1,2,3,4,6-heptakisphosphate 5-kinase activity",1,0,0.9999999999999999,1,
MF,glyoxylate reductase activity,1,0,0.9999999999999999,1,
BP,methylguanosine-cap decapping,16,0,0.9999999999999999,1,
CC,Lsm2-8 complex,7,0,0.9999999999999999,1,
BP,adherens junction disassembly,1,0,0.9999999999999999,1,
CC,7SK snRNP,3,0,0.9999999999999999,1,
MF,ubiquitination-like modification-dependent protein binding,20,0,0.9999999999999999,1,
BP,extracellular vesicle biogenesis,23,0,0.9999999999999999,1,
MF,mechanosensitive monoatomic cation channel activity,4,0,0.9999999999999999,1,
MF,transmembrane ascorbate ferrireductase activity,4,0,0.9999999999999999,1,
CC,ATAC complex,14,0,0.9999999999999999,1,
BP,siRNA transcription,2,0,0.9999999999999999,1,
MF,NAD-dependent histone H3K56 deacetylase activity,1,0,0.9999999999999999,1,
BP,regulation of spontaneous synaptic transmission,6,0,0.9999999999999999,1,
CC,amylin receptor complex 2,2,0,0.9999999999999999,1,
BP,regulation of transepithelial transport,4,0,0.9999999999999999,1,
BP,negative regulation of interleukin-33 production,3,0,0.9999999999999999,1,
BP,regulation of serine-type endopeptidase activity,7,0,0.9999999999999999,1,
BP,positive regulation of dendrite development,16,0,0.9999999999999999,1,
BP,regulation of D-erythro-sphingosine kinase activity,1,0,0.9999999999999999,1,
BP,negative regulation of protein K63-linked ubiquitination,5,0,0.9999999999999999,1,
BP,negative regulation of plasma cell differentiation,2,0,0.9999999999999999,1,
BP,negative regulation of oocyte maturation,4,0,0.9999999999999999,1,
BP,positive regulation of secondary metabolite biosynthetic process,10,0,0.9999999999999999,1,
BP,positive regulation of p38MAPK cascade,31,0,0.9999999999999999,1,
BP,mitochondrial RNA modification,10,0,0.9999999999999999,1,
BP,dextrin catabolic process,1,0,0.9999999999999999,1,
BP,mesenchymal cell apoptotic process involved in nephron morphogenesis,4,0,0.9999999999999999,1,
BP,negative regulation of lung ciliated cell differentiation,1,0,0.9999999999999999,1,
BP,regulation of lung goblet cell differentiation,1,0,0.9999999999999999,1,
BP,positive regulation of lung goblet cell differentiation,1,0,0.9999999999999999,1,
BP,response to tacrolimus,2,0,0.9999999999999999,1,
BP,negative regulation of vasculature development involved in avascular cornea development in camera-type eye,1,0,0.9999999999999999,1,
BP,benzoyl-CoA metabolic process,1,0,0.9999999999999999,1,
BP,negative regulation of translation in response to endoplasmic reticulum stress,1,0,0.9999999999999999,1,
BP,regulation of cilium-dependent cell motility,29,0,0.9999999999999999,1,
BP,polyamine transmembrane transport,14,0,0.9999999999999999,1,
BP,positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator,8,0,0.9999999999999999,1,
BP,apoptotic process involved in embryonic digit morphogenesis,3,0,0.9999999999999999,1,
BP,cell cycle DNA replication initiation,5,0,0.9999999999999999,1,
BP,nuclear cell cycle DNA replication initiation,5,0,0.9999999999999999,1,
BP,Notch signaling pathway involved in somitogenesis,2,0,0.9999999999999999,1,
BP,regulation of Notch signaling pathway involved in somitogenesis,2,0,0.9999999999999999,1,
BP,negative regulation of Notch signaling pathway involved in somitogenesis,2,0,0.9999999999999999,1,
BP,positive regulation of mesenchymal stem cell proliferation,7,0,0.9999999999999999,1,
BP,positive regulation of apoptotic DNA fragmentation,4,0,0.9999999999999999,1,
BP,negative regulation of neutrophil activation,6,0,0.9999999999999999,1,
BP,regulation of protein localization to microtubule,5,0,0.9999999999999999,1,
BP,negative regulation of protein localization to microtubule,5,0,0.9999999999999999,1,
BP,regulation of non-motile cilium assembly,11,0,0.9999999999999999,1,
BP,positive regulation of amacrine cell differentiation,3,0,0.9999999999999999,1,
BP,positive regulation of neuroepithelial cell differentiation,4,0,0.9999999999999999,1,
BP,mitotic DNA replication initiation,5,0,0.9999999999999999,1,
BP,positive regulation of reverse cholesterol transport,1,0,0.9999999999999999,1,
BP,positive regulation of homophilic cell adhesion,1,0,0.9999999999999999,1,
BP,negative regulation of adherens junction organization,3,0,0.9999999999999999,1,
BP,cellular response to butyrate,1,0,0.9999999999999999,1,
BP,regulation of ATP metabolic process,24,0,0.9999999999999999,1,
BP,positive regulation of autophagy of mitochondrion,15,0,0.9999999999999999,1,
BP,negative regulation of microvillus assembly,1,0,0.9999999999999999,1,
BP,positive regulation of ATF6-mediated unfolded protein response,1,0,0.9999999999999999,1,
MF,S-adenosyl-L-methionine binding,19,0,0.9999999999999999,1,
BP,DN2 thymocyte differentiation,4,0,0.9999999999999999,1,
BP,regulation of secretory granule organization,1,0,0.9999999999999999,1,
BP,positive regulation of secretory granule organization,1,0,0.9999999999999999,1,
BP,regulation of xenophagy,9,0,0.9999999999999999,1,
BP,positive regulation of xenophagy,9,0,0.9999999999999999,1,
BP,regulation of t-circle formation,7,0,0.9999999999999999,1,
BP,regulation of thyroid gland epithelial cell proliferation,1,0,0.9999999999999999,1,
BP,negative regulation of thyroid gland epithelial cell proliferation,1,0,0.9999999999999999,1,
BP,negative regulation of neuronal action potential,1,0,0.9999999999999999,1,
BP,regulation of protein import,2,0,0.9999999999999999,1,
BP,"response to 2,3,7,8-tetrachlorodibenzodioxine",5,0,0.9999999999999999,1,
BP,regulation of acinar cell proliferation,1,0,0.9999999999999999,1,
BP,regulation of protein localization to cell cortex,9,0,0.9999999999999999,1,
BP,response to L-glutamine,3,0,0.9999999999999999,1,
BP,positive regulation of excitatory synapse assembly,3,0,0.9999999999999999,1,
BP,positive regulation of cardiocyte differentiation,18,0,0.9999999999999999,1,
BP,positive regulation of chromatin organization,14,0,0.9999999999999999,1,
BP,regulation of blood vessel branching,4,0,0.9999999999999999,1,
BP,response to glyceraldehyde,1,0,0.9999999999999999,1,
BP,cellular response to glyceraldehyde,1,0,0.9999999999999999,1,
BP,regulation of cornification,1,0,0.9999999999999999,1,
BP,negative regulation of cornification,1,0,0.9999999999999999,1,
BP,response to pyrimidine ribonucleotide,1,0,0.9999999999999999,1,
BP,cellular response to pyrimidine ribonucleotide,1,0,0.9999999999999999,1,
CC,hippocampal mossy fiber expansion,2,0,0.9999999999999999,1,
CC,Lewy body corona,1,0,0.9999999999999999,1,
BP,lens fiber cell apoptotic process,4,0,0.9999999999999999,1,
BP,peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity,8,0,0.9999999999999999,1,
BP,peptidyl-threonine autophosphorylation,1,0,0.9999999999999999,1,
BP,protein polyufmylation,5,0,0.9999999999999999,1,
CC,TERT-RMRP complex,2,0,0.9999999999999999,1,
CC,perinuclear endoplasmic reticulum membrane,4,0,0.9999999999999999,1,
BP,protein K69-linked ufmylation,5,0,0.9999999999999999,1,
BP,dark adaptation,2,0,0.9999999999999999,1,
BP,cholangiocyte proliferation,5,0,0.9999999999999999,1,
BP,thyroid gland epithelial cell proliferation,1,0,0.9999999999999999,1,
CC,basolateral part of cell,2,0,0.9999999999999999,1,
BP,response to lectin,23,0,0.9999999999999999,1,
BP,cellular response to lectin,23,0,0.9999999999999999,1,
BP,acinar cell proliferation,1,0,0.9999999999999999,1,
BP,regulation of Wnt signaling pathway involved in dorsal/ventral axis specification,2,0,0.9999999999999999,1,
BP,negative regulation of Wnt signaling pathway involved in dorsal/ventral axis specification,2,0,0.9999999999999999,1,
BP,negative regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation,1,0,0.9999999999999999,1,
BP,positive regulation of DNA-templated DNA replication,13,0,0.9999999999999999,1,
BP,positive regulation of leukocyte apoptotic process,28,0,0.9999999999999999,1,
BP,regulation of macrophage apoptotic process,11,0,0.9999999999999999,1,
BP,negative regulation of cell proliferation involved in heart morphogenesis,4,0,0.9999999999999999,1,
BP,regulation of pancreatic stellate cell proliferation,1,0,0.9999999999999999,1,
BP,positive regulation of pancreatic stellate cell proliferation,1,0,0.9999999999999999,1,
BP,negative regulation of hydrogen peroxide catabolic process,2,0,0.9999999999999999,1,
BP,regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation,2,0,0.9999999999999999,1,
BP,positive regulation of endothelial cell apoptotic process,24,0,0.9999999999999999,1,
BP,positive regulation of glutamine transport,2,0,0.9999999999999999,1,
BP,regulation of interleukin-18-mediated signaling pathway,4,0,0.9999999999999999,1,
BP,regulation of CD24 production,1,0,0.9999999999999999,1,
BP,positive regulation of CD24 production,1,0,0.9999999999999999,1,
BP,regulation of early endosome to late endosome transport,19,0,0.9999999999999999,1,
BP,positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia,2,0,0.9999999999999999,1,
BP,regulation of nucleotide-excision repair,28,0,0.9999999999999999,1,
BP,regulation of endocytic recycling,21,0,0.9999999999999999,1,
BP,negative regulation of endocytic recycling,2,0,0.9999999999999999,1,
BP,malonyl-CoA biosynthetic process,2,0,0.9999999999999999,1,
BP,regulation of mitotic recombination,7,0,1,1,
MF,acyl binding,2,0,1,1,
BP,autophagosome assembly,113,0,1,1,
MF,peptidyltransferase activity,2,0,1,1,
MF,tRNA binding,78,0,1,1,
BP,ribosomal large subunit export from nucleus,7,0,1,1,
BP,mitotic sister chromatid segregation,183,0,1,1,
BP,regulation of cyclin-dependent protein serine/threonine kinase activity,82,0,1,1,
MF,S-adenosyl-L-methionine transmembrane transporter activity,1,0,1,1,
BP,sulfur amino acid metabolic process,33,0,1,1,
CC,nucleotide-excision repair factor 3 complex,1,0,1,1,
MF,microfilament motor activity,37,0,1,1,
MF,SNARE binding,106,0,1,1,
BP,rRNA modification,35,0,1,1,
MF,3'-5'-RNA exonuclease activity,36,0,1,1,
BP,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",44,0,1,1,
CC,tRNA-intron endonuclease complex,4,0,1,1,
MF,C-4 methylsterol oxidase activity,3,0,1,1,
BP,allantoin catabolic process,1,0,1,1,
BP,mitochondrial fission,40,0,1,1,
BP,peptidoglycan metabolic process,6,0,1,1,
BP,polysaccharide biosynthetic process,66,0,1,1,
BP,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",69,0,1,1,
BP,nuclear-transcribed mRNA poly(A) tail shortening,34,0,1,1,
BP,response to reactive oxygen species,202,0,1,1,
CC,cyclin-dependent protein kinase holoenzyme complex,54,0,1,1,
CC,organellar ribosome,89,0,1,1,
CC,organellar large ribosomal subunit,56,0,1,1,
BP,generation of catalytic spliceosome for first transesterification step,2,0,1,1,
BP,RNA exon ligation,1,0,1,1,
BP,"alternative mRNA splicing, via spliceosome",71,0,1,1,
BP,"regulation of alternative mRNA splicing, via spliceosome",54,0,1,1,
MF,second spliceosomal transesterification activity,1,0,1,1,
BP,spliceosomal snRNP assembly,44,0,1,1,
BP,mRNA 3'-splice site recognition,6,0,1,1,
MF,four-way junction DNA binding,18,0,1,1,
CC,phagophore assembly site,38,0,1,1,
CC,autophagosome membrane,51,0,1,1,
BP,autophagy of mitochondrion,98,0,1,1,
BP,mitophagy,39,0,1,1,
CC,DNA-directed RNA polymerase complex,101,0,1,1,
BP,rRNA 2'-O-methylation,3,0,1,1,
BP,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",35,0,1,1,
BP,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",8,0,1,1,
BP,small nucleolar ribonucleoprotein complex assembly,12,0,1,1,
CC,proteasome complex,60,0,1,1,
BP,embryonic axis specification,42,0,1,1,
BP,meiotic mismatch repair,1,0,1,1,
BP,"nucleotide-excision repair, DNA duplex unwinding",1,0,1,1,
MF,"(R,R)-butanediol dehydrogenase activity",1,0,1,1,
BP,DNA synthesis involved in DNA repair,40,0,1,1,
CC,euchromatin,59,0,1,1,
CC,condensed nuclear chromosome,81,0,1,1,
CC,synaptonemal complex,40,0,1,1,
CC,lateral element,14,0,1,1,
CC,sex chromosome,35,0,1,1,
BP,sister chromatid segregation,224,0,1,1,
MF,inositol hexakisphosphate binding,3,0,1,1,
MF,inositol tetrakisphosphate 6-kinase activity,2,0,1,1,
BP,assembly of actomyosin apparatus involved in cytokinesis,9,0,1,1,
BP,actomyosin contractile ring assembly,9,0,1,1,
BP,nuclear-transcribed mRNA catabolic process,128,0,1,1,
BP,mitochondrial RNA 3'-end processing,6,0,1,1,
BP,tRNA exon ligation,1,0,1,1,
BP,"tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate",1,0,1,1,
MF,RNA polymerase III cis-regulatory region sequence-specific DNA binding,8,0,1,1,
MF,mitochondrial promoter sequence-specific DNA binding,2,0,1,1,
MF,core promoter sequence-specific DNA binding,40,0,1,1,
MF,RNA polymerase II activity,11,0,1,1,
MF,TFIID-class transcription factor complex binding,10,0,1,1,
MF,transcription coactivator binding,44,0,1,1,
BP,neurotransmitter uptake,45,0,1,1,
BP,action potential,146,0,1,1,
BP,RNA methylation,91,0,1,1,
MF,N-acetylglucosamine 6-O-sulfotransferase activity,7,0,1,1,
BP,pseudouridine synthesis,18,0,1,1,
CC,cornified envelope,60,0,1,1,
CC,radial spoke head,4,0,1,1,
BP,cilium or flagellum-dependent cell motility,161,0,1,1,
MF,amyloid-beta binding,85,0,1,1,
BP,ovarian follicle development,56,0,1,1,
BP,ovarian follicle rupture,1,0,1,1,
BP,luteolysis,6,0,1,1,
BP,branching involved in blood vessel morphogenesis,36,0,1,1,
BP,vasculogenesis,83,0,1,1,
BP,detection of chemical stimulus involved in sensory perception of bitter taste,37,0,1,1,
MF,virus receptor activity,78,0,1,1,
MF,nociceptin receptor activity,1,0,1,1,
MF,calcitonin gene-related peptide receptor activity,4,0,1,1,
MF,peptide receptor activity,129,0,1,1,
BP,urogenital system development,67,0,1,1,
BP,ureteric bud development,98,0,1,1,
BP,branching involved in ureteric bud morphogenesis,60,0,1,1,
BP,temperature homeostasis,183,0,1,1,
BP,behavioral fear response,39,0,1,1,
BP,response to hypoxia,295,0,1,1,
CC,acrosomal vesicle,144,0,1,1,
BP,long-chain fatty acid metabolic process,110,0,1,1,
MF,pseudophosphatase activity,2,0,1,1,
BP,ectoderm formation,3,0,1,1,
BP,cell fate determination,42,0,1,1,
BP,ectodermal cell fate commitment,2,0,1,1,
CC,stress fiber,70,0,1,1,
MF,lipid kinase activity,41,0,1,1,
MF,ceramide kinase activity,2,0,1,1,
MF,2'-5'-oligoadenylate synthetase activity,3,0,1,1,
CC,photoreceptor outer segment,93,0,1,1,
BP,eye photoreceptor cell differentiation,48,0,1,1,
BP,neural crest cell migration,59,0,1,1,
BP,somitogenesis,66,0,1,1,
MF,beta-alanine transmembrane transporter activity,1,0,1,1,
BP,establishment of lymphocyte polarity,16,0,1,1,
CC,immunological synapse,45,0,1,1,
BP,microglial cell activation,49,0,1,1,
BP,leukocyte homeostasis,109,0,1,1,
BP,natural killer cell differentiation,24,0,1,1,
BP,B cell homeostasis,34,0,1,1,
MF,phosphotyrosine residue binding,47,0,1,1,
BP,type IIa hypersensitivity,5,0,1,1,
BP,type IV hypersensitivity,4,0,1,1,
BP,regulation of type IV hypersensitivity,4,0,1,1,
BP,mesonephros development,103,0,1,1,
BP,blastocyst development,116,0,1,1,
BP,blastocyst formation,45,0,1,1,
BP,inner cell mass cell fate commitment,3,0,1,1,
BP,inner cell mass cellular morphogenesis,3,0,1,1,
BP,release of cytochrome c from mitochondria,56,0,1,1,
BP,embryonic epithelial tube formation,125,0,1,1,
BP,neural tube formation,104,0,1,1,
BP,neural fold formation,7,0,1,1,
BP,neural tube closure,91,0,1,1,
MF,(1->3)-beta-D-glucan binding,2,0,1,1,
BP,receptor recycling,47,0,1,1,
BP,liver development,142,0,1,1,
CC,phagocytic cup,28,0,1,1,
BP,maternal placenta development,35,0,1,1,
BP,retina homeostasis,79,0,1,1,
CC,photoreceptor inner segment,70,0,1,1,
BP,endothelial cell proliferation,202,0,1,1,
BP,regulation of endothelial cell proliferation,181,0,1,1,
BP,negative regulation of endothelial cell proliferation,77,0,1,1,
BP,positive regulation of endothelial cell proliferation,111,0,1,1,
BP,postsynaptic membrane organization,39,0,1,1,
BP,hair follicle development,93,0,1,1,
BP,lymph vessel development,31,0,1,1,
BP,heart looping,65,0,1,1,
BP,negative regulation of cell-matrix adhesion,40,0,1,1,
BP,positive regulation of cell-matrix adhesion,56,0,1,1,
BP,positive regulation of cytokine-mediated signaling pathway,59,0,1,1,
MF,G-protein alpha-subunit binding,29,0,1,1,
BP,thigmotaxis,3,0,1,1,
BP,blood vessel remodeling,50,0,1,1,
BP,norepinephrine-epinephrine vasoconstriction involved in regulation of systemic arterial blood pressure,2,0,1,1,
BP,positive regulation of the force of heart contraction by epinephrine-norepinephrine,2,0,1,1,
BP,regulation of angiotensin levels in blood,10,0,1,1,
BP,angiotensin maturation,9,0,1,1,
BP,response to dietary excess,35,0,1,1,
BP,norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure,3,0,1,1,
BP,regulation of the force of heart contraction,26,0,1,1,
BP,negative regulation of L-glutamate import across plasma membrane,2,0,1,1,
BP,sprouting angiogenesis,190,0,1,1,
BP,cell migration involved in sprouting angiogenesis,96,0,1,1,
BP,blood vessel endothelial cell proliferation involved in sprouting angiogenesis,55,0,1,1,
BP,positive regulation of neuroblast proliferation,37,0,1,1,
MF,uracil binding,1,0,1,1,
MF,pyrimidine nucleobase binding,1,0,1,1,
BP,columnar/cuboidal epithelial cell development,52,0,1,1,
BP,glandular epithelial cell differentiation,72,0,1,1,
BP,glandular epithelial cell development,36,0,1,1,
BP,regulation of oxidative phosphorylation,23,0,1,1,
BP,protein depalmitoylation,8,0,1,1,
BP,positive regulation of receptor internalization,27,0,1,1,
BP,desmosome assembly,4,0,1,1,
CC,"3-methylcrotonyl-CoA carboxylase complex, mitochondrial",2,0,1,1,
CC,manchette,20,0,1,1,
BP,cytoplasmic translation,154,0,1,1,
BP,cytoplasmic translational elongation,5,0,1,1,
BP,cytoplasmic translational initiation,39,0,1,1,
BP,cap-independent translational initiation,4,0,1,1,
CC,zona pellucida receptor complex,8,0,1,1,
BP,somatic recombination of immunoglobulin genes involved in immune response,54,0,1,1,
BP,somatic diversification of immunoglobulins involved in immune response,54,0,1,1,
BP,behavioral defense response,40,0,1,1,
BP,toll-like receptor signaling pathway,73,0,1,1,
BP,natural killer cell mediated immunity,78,0,1,1,
BP,wound healing involved in inflammatory response,9,0,1,1,
BP,organ or tissue specific immune response,37,0,1,1,
BP,lymphocyte homeostasis,77,0,1,1,
BP,leukocyte activation involved in inflammatory response,52,0,1,1,
BP,plasmacytoid dendritic cell activation,3,0,1,1,
BP,basophil activation involved in immune response,2,0,1,1,
BP,mast cell activation involved in immune response,55,0,1,1,
BP,B cell activation involved in immune response,89,0,1,1,
BP,memory B cell differentiation,1,0,1,1,
BP,natural killer cell activation involved in immune response,33,0,1,1,
BP,immature B cell differentiation,12,0,1,1,
BP,mature B cell differentiation,38,0,1,1,
BP,response to tumor cell,42,0,1,1,
BP,B cell negative selection,2,0,1,1,
BP,detection of tumor cell,1,0,1,1,
BP,natural killer cell cytokine production,9,0,1,1,
BP,plasmacytoid dendritic cell cytokine production,2,0,1,1,
BP,immunoglobulin production involved in immunoglobulin-mediated immune response,59,0,1,1,
BP,immune response in brain or nervous system,1,0,1,1,
BP,mucosal immune response,33,0,1,1,
BP,MHC protein complex assembly,18,0,1,1,
BP,dendritic cell chemotaxis,25,0,1,1,
BP,immune response to tumor cell,26,0,1,1,
BP,type II hypersensitivity,5,0,1,1,
BP,mast cell mediated immunity,56,0,1,1,
BP,tolerance induction dependent upon immune response,6,0,1,1,
BP,peripheral tolerance induction,4,0,1,1,
BP,antigen processing and presentation of peptide antigen via MHC class I,36,0,1,1,
BP,antigen processing and presentation of exogenous peptide antigen,38,0,1,1,
BP,antigen processing and presentation of peptide antigen via MHC class II,33,0,1,1,
BP,peptide antigen assembly with MHC protein complex,18,0,1,1,
BP,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,35,0,1,1,
BP,production of molecular mediator involved in inflammatory response,105,0,1,1,
BP,cytokine production involved in inflammatory response,81,0,1,1,
BP,chronic inflammatory response,19,0,1,1,
BP,monocyte chemotaxis,71,0,1,1,
BP,somatic diversification of immune receptors via germline recombination within a single locus,71,0,1,1,
BP,pro-T cell differentiation,3,0,1,1,
BP,platelet degranulation,7,0,1,1,
BP,negative regulation of antigen processing and presentation of peptide antigen,4,0,1,1,
BP,regulation of immunoglobulin production,76,0,1,1,
BP,positive regulation of immunoglobulin production,53,0,1,1,
BP,regulation of acute inflammatory response,49,0,1,1,
BP,negative regulation of chronic inflammatory response,5,0,1,1,
BP,positive regulation of leukocyte chemotaxis,95,0,1,1,
BP,positive regulation of production of molecular mediator of immune response,134,0,1,1,
BP,negative regulation of leukocyte mediated immunity,69,0,1,1,
BP,negative regulation of lymphocyte mediated immunity,58,0,1,1,
BP,regulation of natural killer cell mediated immunity,53,0,1,1,
BP,positive regulation of natural killer cell mediated immunity,34,0,1,1,
BP,positive regulation of cytokine production involved in immune response,80,0,1,1,
BP,positive regulation of T cell cytokine production,26,0,1,1,
BP,regulation of natural killer cell cytokine production,9,0,1,1,
BP,positive regulation of dendritic cell cytokine production,12,0,1,1,
BP,cytosolic pattern recognition receptor signaling pathway,144,0,1,1,
BP,positive regulation of antimicrobial humoral response,8,0,1,1,
BP,negative regulation of myeloid leukocyte differentiation,53,0,1,1,
BP,immune response-inhibiting signal transduction,11,0,1,1,
BP,antimicrobial peptide production,11,0,1,1,
BP,antimicrobial peptide biosynthetic process,3,0,1,1,
BP,antibacterial peptide biosynthetic process,3,0,1,1,
BP,regulation of antimicrobial peptide production,9,0,1,1,
BP,negative regulation of peptide secretion,46,0,1,1,
BP,biosynthetic process of antibacterial peptides active against Gram-negative bacteria,1,0,1,1,
BP,positive regulation of T-helper 1 type immune response,18,0,1,1,
BP,regulation of type 2 immune response,34,0,1,1,
BP,positive regulation of type 2 immune response,18,0,1,1,
