"seed","nclass","BIC","AIC"
128,2,8041.72412898032,7942.71857836434
128,3,7872.78151944993,7721.66778429924
128,4,7567.46411670128,7364.24219701587
128,5,7530.7688150156,7275.43871079546
128,6,7561.34473894581,7253.90645019095
128,7,7633.45292792728,7273.9064546377
128,8,7699.83800958591,7288.1833517616
128,9,7771.76513204852,7308.00228968949
128,10,7844.63559204696,7328.76456515321
128,11,7915.74553352883,7347.76632210035
128,12,7987.85358032077,7367.76618435758
129,2,8041.72412898032,7942.71857836434
129,3,7683.7683650596,7532.65462990891
129,4,7567.46411670096,7364.24219701554
129,5,7530.76881501523,7275.43871079509
129,6,7561.3448633925,7253.90657463764
129,7,7628.75395737335,7269.20748408376
129,8,7699.60268448831,7287.94802666401
129,9,7771.59533710779,7307.83249474876
129,10,7843.63977669087,7327.76874979712
129,11,7915.74563970075,7347.76642827227
129,12,7987.85358032506,7367.76618436186
130,2,8041.72412898032,7942.71857836434
130,3,7683.76836506474,7532.65462991404
130,4,7567.46411670146,7364.24219701604
130,5,7530.76881501496,7275.43871079482
130,6,7561.34519361793,7253.90690486307
130,7,7628.64464253657,7269.09816924698
130,8,7700.44502209378,7288.79036426947
130,9,7772.54224234708,7308.77939998805
130,10,7843.6378174971,7327.76679060335
130,11,7915.74539579362,7347.76618436515
130,12,7987.8535803537,7367.7661843905
131,2,8041.72412898032,7942.71857836434
131,3,7683.76836510032,7532.65462994962
131,4,7567.46411670088,7364.24219701546
131,5,7530.76881501543,7275.4387107953
131,6,7561.34473952751,7253.90645077265
131,7,7628.75357334542,7269.20710005584
131,8,7700.41529284491,7288.7606350206
131,9,7771.52960324608,7307.76676088705
131,10,7843.63727502343,7327.76624812968
131,11,7915.74539579266,7347.76618436419
131,12,7987.85509428553,7367.76769832233
132,2,8041.72412898032,7942.71857836434
132,3,7683.7683651043,7532.6546299536
132,4,7567.46411670095,7364.24219701554
132,5,7530.7688150155,7275.43871079536
132,6,7561.34474493825,7253.90645618339
132,7,7629.20558696309,7269.65911367351
132,8,7699.56324073187,7287.90858290756
132,9,7772.52332687662,7308.76048451759
132,10,7843.63721125913,7327.76618436538
132,11,7915.77038421281,7347.79117278434
132,12,7987.8535803288,7367.76618436561
133,2,8041.72412898032,7942.71857836434
133,3,7683.76836509908,7532.65462994839
133,4,7647.07306358618,7443.85114390076
133,5,7530.76881501515,7275.43871079501
133,6,7561.34475549594,7253.90646674108
133,7,7629.22393031756,7269.67745702797
133,8,7700.48687044069,7288.83221261638
133,9,7772.53444883101,7308.77160647198
133,10,7843.87908144205,7328.0080545483
133,11,7915.74567728162,7347.76646585315
133,12,7987.85418896898,7367.76679300579
134,2,8041.72412898032,7942.71857836434
134,3,7683.76836521697,7532.65463006628
134,4,7618.14062506606,7414.91870538064
134,5,7530.76881501533,7275.43871079519
134,6,7561.34488292635,7253.90659417149
134,7,7628.65891935707,7269.11244606749
134,8,7700.4349175351,7288.7802597108
134,9,7771.64642528749,7307.88358292846
134,10,7843.63805552665,7327.7670286329
134,11,7915.74539584132,7347.76618441285
134,12,7987.85358032229,7367.76618435909
135,2,8041.72412898032,7942.71857836434
135,3,7683.76836508108,7532.65462993039
135,4,7567.46411670084,7364.24219701543
135,5,7530.76881501527,7275.43871079513
135,6,7561.34492922882,7253.90664047396
135,7,7628.70154259123,7269.15506930165
135,8,7699.70894782589,7288.05429000159
135,9,7772.57923381453,7308.81639145551
135,10,7844.63147495306,7328.76044805931
135,11,7915.74539579177,7347.7661843633
135,12,7987.85358032095,7367.76618435776
136,2,8041.72412898032,7942.71857836434
136,3,7683.76836526198,7532.65463011128
136,4,7567.46411670114,7364.24219701572
136,5,7530.76881501541,7275.43871079527
136,6,7561.34478542078,7253.90649666592
136,7,7629.28020581003,7269.73373252044
136,8,7699.66907164184,7288.01441381754
136,9,7771.71341115335,7307.95056879432
136,10,7843.63721125207,7327.76618435832
136,11,7915.74689495731,7347.76768352883
136,12,7987.85363019342,7367.76623423022
137,2,8041.72412898032,7942.71857836434
137,3,7872.78151944998,7721.66778429929
137,4,7567.46411670116,7364.24219701574
137,5,7530.76881501521,7275.43871079507
137,6,7561.34474990591,7253.90646115105
137,7,7629.19575331011,7269.64928002053
137,8,7700.88487333216,7289.23021550785
137,9,7772.523290404,7308.76044804497
137,10,7843.6372112768,7327.76618438305
137,11,7915.74648622491,7347.76727479644
137,12,7987.85358032977,7367.76618436658
138,2,8041.72412898032,7942.71857836434
138,3,7683.76836526239,7532.65463011169
138,4,7567.46411670096,7364.24219701555
138,5,7530.76881501583,7275.43871079569
138,6,7561.34474010482,7253.90645134996
138,7,7628.52463874685,7268.97816545727
138,8,7699.73859192511,7288.0839341008
138,9,7771.63822923151,7307.87538687248
138,10,7843.6372112525,7327.76618435874
138,11,7915.74539578436,7347.76618435589
138,12,7987.85358032179,7367.7661843586
139,2,8041.72412898032,7942.71857836434
139,3,7683.76836513994,7532.65462998924
139,4,7567.46411670112,7364.2421970157
139,5,7598.04008605912,7342.70998183899
139,6,7561.34473817702,7253.90644942216
139,7,7629.19613157621,7269.64965828663
139,8,7699.70502215504,7288.05036433074
139,9,7771.72342238495,7307.96058002592
139,10,7843.67473094608,7327.80370405233
139,11,7915.74539579921,7347.76618437074
139,12,7987.86224403445,7367.77484807126
140,2,8041.72412898032,7942.71857836434
140,3,7683.76836513033,7532.65462997964
140,4,7567.46411670085,7364.24219701543
140,5,7530.76881501534,7275.4387107952
140,6,7561.34474722315,7253.90645846829
140,7,7628.52438370945,7268.97791041987
140,8,7701.30324746701,7289.6485896427
140,9,7771.54294329461,7307.78010093558
140,10,7844.05305166487,7328.18202477112
140,11,7915.74539596544,7347.76618453696
140,12,7987.85358032984,7367.76618436665
141,2,8041.72412898032,7942.71857836434
141,3,7683.76836590136,7532.65463075067
141,4,7567.46411670081,7364.2421970154
141,5,7530.76881501539,7275.43871079525
141,6,7561.34484247829,7253.90655372343
141,7,7632.87127551463,7273.32480222505
141,8,7699.60816672073,7287.95350889643
141,9,7771.64978737791,7307.88694501888
141,10,7844.63147495582,7328.76044806207
141,11,7915.74641611744,7347.76720468897
141,12,7987.93828713533,7367.85089117214
142,2,8041.72412898032,7942.71857836434
142,3,7683.76836510615,7532.65462995546
142,4,7567.46411670136,7364.24219701594
142,5,7530.76881501512,7275.43871079498
142,6,7561.3450472729,7253.90675851804
142,7,7628.52509891187,7268.97862562228
142,8,7700.42917688326,7288.77451905896
142,9,7771.84195300187,7308.07911064284
142,10,7843.64145998337,7327.77043308962
142,11,7915.74539578854,7347.76618436007
142,12,7987.85358032711,7367.76618436392
143,2,8041.72412898032,7942.71857836434
143,3,7683.7683650605,7532.65462990981
143,4,7567.46411670081,7364.2421970154
143,5,7530.76881501584,7275.4387107957
143,6,7561.34478312914,7253.90649437428
143,7,7629.19816622884,7269.65169293926
143,8,7699.72896773436,7288.07430991005
143,9,7771.52905067083,7307.7662083118
143,10,7843.63721525214,7327.76618835839
143,11,7915.74539678932,7347.76618536085
143,12,7987.85358033413,7367.76618437094
144,2,8041.72412898032,7942.71857836434
144,3,7683.76836506445,7532.65462991376
144,4,7567.46411670089,7364.24219701547
144,5,7530.76881501548,7275.43871079534
144,6,7561.34474407784,7253.90645532298
144,7,7628.78712307788,7269.2406497883
144,8,7699.64422505932,7287.98956723502
144,9,7771.76616378263,7308.0033214236
144,10,7843.63722815256,7327.76620125881
144,11,7915.74539579999,7347.76618437152
144,12,7987.85358033839,7367.76618437519
145,2,8041.72412898032,7942.71857836434
145,3,7683.76836506169,7532.654629911
145,4,7567.46411670049,7364.24219701507
145,5,7530.7688150153,7275.43871079517
145,6,7561.344737973,7253.90644921814
145,7,7628.66684713729,7269.1203738477
145,8,7699.57312418096,7287.91846635666
145,9,7772.77319633882,7309.01035397979
145,10,7843.63721125671,7327.76618436296
145,11,7915.7453957954,7347.76618436693
145,12,7987.8535803322,7367.76618436901
146,2,8041.72412898032,7942.71857836434
146,3,7683.76836510562,7532.65462995492
146,4,7567.46411670021,7364.2421970148
146,5,7598.0404044531,7342.71030023296
146,6,7561.34476423219,7253.90647547733
146,7,7628.69796418593,7269.15149089634
146,8,7699.75533940104,7288.10068157674
146,9,7771.53103726607,7307.76819490704
146,10,7843.73499007931,7327.86396318555
146,11,7915.86244491753,7347.88323348906
146,12,7987.85358032387,7367.76618436068
147,2,8041.72412898032,7942.71857836434
147,3,7683.76836509528,7532.65462994458
147,4,7567.46411670107,7364.24219701565
147,5,7530.76881501538,7275.43871079524
147,6,7561.3448495171,7253.90656076224
147,7,7629.19586006115,7269.64938677157
147,8,7699.63883587913,7287.98417805482
147,9,7772.52770968813,7308.7648673291
147,10,7844.6314749333,7328.76044803955
147,11,7915.74539578794,7347.76618435946
147,12,7987.85358035491,7367.76618439171
148,2,8041.72412898032,7942.71857836434
148,3,7683.7683653326,7532.65463018191
148,4,7567.4641167011,7364.24219701568
148,5,7530.7688150152,7275.43871079506
148,6,7561.34709525817,7253.90880650331
148,7,7629.20087371666,7269.65440042707
148,8,7699.60989654701,7287.9552387227
148,9,7772.52329039873,7308.7604480397
148,10,7844.63147493312,7328.76044803937
148,11,7915.74539578912,7347.76618436065
148,12,7987.8535803223,7367.7661843591
149,2,8041.72412898032,7942.71857836434
149,3,7683.76836518784,7532.65463003715
149,4,7567.46411670126,7364.24219701585
149,5,7530.7688150153,7275.43871079516
149,6,7561.34473850134,7253.90644974648
149,7,7631.20660794772,7271.66013465813
149,8,7699.69292926108,7288.03827143677
149,9,7771.70351415297,7307.94067179394
149,10,7843.63721188912,7327.76618499537
149,11,7915.78050832071,7347.80129689224
149,12,7987.85358032822,7367.76618436503
150,2,8041.72412898032,7942.71857836434
150,3,7872.78151944986,7721.66778429916
150,4,7567.46411670012,7364.2421970147
150,5,7530.76881501597,7275.43871079583
150,6,7561.34476709115,7253.90647833629
150,7,7628.6577395274,7269.11126623781
150,8,7700.56288529948,7288.90822747518
150,9,7771.67215300134,7307.90931064231
150,10,7843.63763476465,7327.7666078709
150,11,7915.74539580109,7347.76618437262
150,12,7987.85358033141,7367.76618436822
151,2,8041.72412898032,7942.71857836434
151,3,7683.76836509824,7532.65462994755
151,4,7567.46411670092,7364.24219701551
151,5,7530.76881501501,7275.43871079487
151,6,7561.34557828996,7253.9072895351
151,7,7628.5246608216,7268.97818753202
151,8,7700.75891434834,7289.10425652404
151,9,7771.53550728376,7307.77266492473
151,10,7843.63721125909,7327.76618436534
151,11,7915.74539578617,7347.76618435769
151,12,7987.85358032703,7367.76618436384
152,2,8041.72412898032,7942.71857836434
152,3,7683.7683650991,7532.65462994841
152,4,7567.46411670135,7364.24219701593
152,5,7530.76881501521,7275.43871079507
152,6,7561.34474008861,7253.90645133375
152,7,7628.64655558019,7269.1000822906
152,8,7700.41510629984,7288.76044847554
152,9,7771.57547219487,7307.81262983585
152,10,7843.66000281546,7327.78897592172
152,11,7915.74584652611,7347.76663509763
152,12,7987.85358032853,7367.76618436533
153,2,8041.72412898032,7942.71857836434
153,3,7683.76836510302,7532.65462995232
153,4,7567.46411670094,7364.24219701553
153,5,7530.76881501559,7275.43871079545
153,6,7561.34473812864,7253.90644937378
153,7,7629.20325990023,7269.65678661065
153,8,7700.59977354798,7288.94511572367
153,9,7772.52342489524,7308.76058253621
153,10,7843.77367136151,7327.90264446776
153,11,7915.74539578868,7347.7661843602
153,12,7987.85358032153,7367.76618435833
154,2,8041.72412898032,7942.71857836434
154,3,7683.76836509499,7532.6546299443
154,4,7567.46411670077,7364.24219701536
154,5,7530.76881501529,7275.43871079515
154,6,7561.34473826221,7253.90644950735
154,7,7628.64915073412,7269.10267744453
154,8,7700.84630642711,7289.19164860281
154,9,7772.52329976176,7308.76045740273
154,10,7843.70568318801,7327.83465629426
154,11,7915.74539578874,7347.76618436027
154,12,7987.8535803214,7367.76618435821
155,2,8041.72412898032,7942.71857836434
155,3,7683.76836506103,7532.65462991033
155,4,7567.46411670098,7364.24219701557
155,5,7530.76881501543,7275.4387107953
155,6,7561.34473791991,7253.90644916505
155,7,7628.66523599662,7269.11876270704
155,8,7699.7160712018,7288.06141337749
155,9,7771.53023955016,7307.76739719114
155,10,7843.63721126128,7327.76618436753
155,11,7915.74539578711,7347.76618435864
155,12,7987.85358032009,7367.7661843569
156,2,8041.72412898032,7942.71857836434
156,3,7683.76836509949,7532.6546299488
156,4,7567.46411670084,7364.24219701543
156,5,7530.76881501496,7275.43871079482
156,6,7561.35255609451,7253.91426733965
156,7,7629.20361858334,7269.65714529376
156,8,7700.41588360777,7288.76122578346
156,9,7771.53551722626,7307.77267486723
156,10,7843.72988887715,7327.8588619834
156,11,7915.74553110348,7347.76631967501
156,12,7987.85358032541,7367.76618436222
157,2,8041.72412898032,7942.71857836434
157,3,7683.7683650614,7532.65462991071
157,4,7567.46411670078,7364.24219701537
157,5,7530.76881501541,7275.43871079527
157,6,7561.34474181222,7253.90645305736
157,7,7628.74609549402,7269.19962220444
157,8,7699.66481801161,7288.0101601873
157,9,7771.71633656017,7307.95349420114
157,10,7843.73253651024,7327.86150961648
157,11,7915.74539579649,7347.76618436802
157,12,7987.85720620341,7367.76981024022
158,2,8041.72412898032,7942.71857836434
158,3,7683.76836518848,7532.65463003779
158,4,7567.46411670087,7364.24219701546
158,5,7530.76881501555,7275.43871079541
158,6,7561.34478202119,7253.90649326633
158,7,7628.79302143264,7269.24654814306
158,8,7699.67848337567,7288.02382555137
158,9,7771.79717791164,7308.03433555261
158,10,7843.73908176911,7327.86805487536
158,11,7915.74539581265,7347.76618438418
158,12,7987.85358031951,7367.76618435631
159,2,8041.72412898032,7942.71857836434
159,3,7872.78151944979,7721.6677842991
159,4,7567.46411670091,7364.24219701549
159,5,7530.76881501522,7275.43871079508
159,6,7561.34475977459,7253.90647101973
159,7,7628.67939371375,7269.13292042417
159,8,7699.78551967633,7288.13086185203
159,9,7772.52329039329,7308.76044803426
159,10,7843.63734338245,7327.7663164887
159,11,7915.74539581885,7347.76618439038
159,12,7987.85358032776,7367.76618436457
160,2,8041.72412898032,7942.71857836434
160,3,7683.76836511068,7532.65462995998
160,4,7567.46411670101,7364.24219701559
160,5,7530.76881501504,7275.4387107949
160,6,7561.3447391824,7253.90645042754
160,7,7629.19666263572,7269.65018934613
160,8,7699.66565735021,7288.0109995259
160,9,7772.52941055489,7308.76656819586
160,10,7843.64481237412,7327.77378548037
160,11,7915.74539582013,7347.76618439166
160,12,7987.85358036354,7367.76618440035
161,2,8041.72412898032,7942.71857836434
161,3,7683.76836511155,7532.65462996085
161,4,7567.46411670089,7364.24219701547
161,5,7530.76881501582,7275.43871079568
161,6,7561.34473810326,7253.9064493484
161,7,7628.5242689576,7268.97779566802
161,8,7699.61421235764,7287.95955453333
161,9,7771.53208708185,7307.76924472282
161,10,7843.77874048988,7327.90771359614
161,11,7916.73965946234,7348.76044803387
161,12,7987.85358032496,7367.76618436176
162,2,8041.72412898032,7942.71857836434
162,3,7683.76836527027,7532.65463011958
162,4,7567.4641167016,7364.24219701618
162,5,7530.76881501524,7275.4387107951
162,6,7561.34474058382,7253.90645182896
162,7,7628.5262004447,7268.97972715511
162,8,7703.99062265441,7292.3359648301
162,9,7772.52373524561,7308.76089288658
162,10,7843.63725080407,7327.76622391032
162,11,7915.74539579295,7347.76618436448
162,12,7987.85358032266,7367.76618435946
163,2,8041.72412898032,7942.71857836434
163,3,7683.76836510237,7532.65462995168
163,4,7567.46411670118,7364.24219701576
163,5,7530.76881501527,7275.43871079514
163,6,7561.34474079597,7253.90645204111
163,7,7629.19519955654,7269.64872626696
163,8,7699.67387805892,7288.01922023461
163,9,7771.56862193451,7307.80577957548
163,10,7843.63998080055,7327.7689539068
163,11,7915.76991347329,7347.79070204482
163,12,7987.85358032497,7367.76618436177
164,2,8041.72412898032,7942.71857836434
164,3,7683.76836511902,7532.65462996833
164,4,7567.4641167009,7364.24219701548
164,5,7530.76881501593,7275.43871079579
164,6,7561.34475308666,7253.90646433179
164,7,7628.52427351085,7268.97780022127
164,8,7700.44388471942,7288.78922689512
164,9,7771.68177376711,7307.91893140808
164,10,7843.67180178644,7327.80077489269
164,11,7915.74539579287,7347.7661843644
164,12,7987.85358050073,7367.76618453754
165,2,8041.72412898032,7942.71857836434
165,3,7683.76836506008,7532.65462990938
165,4,7567.46411670098,7364.24219701556
165,5,7530.76881501542,7275.43871079528
165,6,7561.34474424921,7253.90645549434
165,7,7628.52442439675,7268.97795110716
165,8,7699.74945529468,7288.09479747038
165,9,7771.78332752713,7308.0204851681
165,10,7844.63147464571,7328.76044775196
165,11,7915.74539578777,7347.76618435929
165,12,7987.85358032867,7367.76618436548
166,2,8041.72412898032,7942.71857836434
166,3,7683.76836519379,7532.6546300431
166,4,7567.46411670122,7364.2421970158
166,5,7598.04005033078,7342.70994611064
166,6,7561.34473870199,7253.90644994713
166,7,7629.19531816735,7269.64884487776
166,8,7699.63280160796,7287.97814378365
166,9,7773.429115866,7309.66627350698
166,10,7843.66917581949,7327.79814892574
166,11,7915.74539582321,7347.76618439474
166,12,7987.85358033683,7367.76618437364
167,2,8041.72412898032,7942.71857836434
167,3,7683.76836510648,7532.65462995579
167,4,7567.46411670143,7364.24219701601
167,5,7530.76881501592,7275.43871079578
167,6,7561.34475005618,7253.90646130131
167,7,7633.45308939537,7273.90661610579
167,8,7700.63443355018,7288.97977572588
167,9,7771.63027721146,7307.86743485243
167,10,7843.63778488828,7327.76675799453
167,11,7916.73965947509,7348.76044804662
167,12,7987.85358032302,7367.76618435982
168,2,8041.72412898032,7942.71857836434
168,3,7683.76836510059,7532.65462994989
168,4,7567.46411670128,7364.24219701587
168,5,7530.76881501504,7275.4387107949
168,6,7561.34600951711,7253.90772076225
168,7,7629.20884459521,7269.66237130562
168,8,7699.61351899816,7287.95886117385
168,9,7771.76616204422,7308.00331968519
168,10,7843.63723782969,7327.76621093594
168,11,7915.8581618625,7347.87895043403
168,12,7987.85358033025,7367.76618436705
169,2,8041.72412898032,7942.71857836434
169,3,7683.76836506006,7532.65462990936
169,4,7567.46411670152,7364.2421970161
169,5,7530.7688150157,7275.43871079556
169,6,7561.34473798022,7253.90644922536
169,7,7629.3000173952,7269.75354410561
169,8,7700.43472958045,7288.78007175615
169,9,7771.92306701523,7308.1602246562
169,10,7843.67366618685,7327.80263929311
169,11,7915.74539578841,7347.76618435994
169,12,7987.85358032058,7367.76618435738
170,2,8041.72412898032,7942.71857836434
170,3,7683.76836528289,7532.6546301322
170,4,7567.46411670111,7364.24219701569
170,5,7530.76881501551,7275.43871079537
170,6,7561.34474151298,7253.90645275812
170,7,7628.78712006667,7269.24064677709
170,8,7700.42041480567,7288.76575698137
170,9,7771.53249090296,7307.76964854393
170,10,7843.63721125307,7327.76618435932
170,11,7915.74632706181,7347.76711563334
170,12,7987.85358037101,7367.76618440781
171,2,8041.72412898032,7942.71857836434
171,3,7683.76836511033,7532.65462995964
171,4,7567.46411670036,7364.24219701494
171,5,7530.76881501502,7275.43871079488
171,6,7602.87699955008,7295.43871079521
171,7,7628.6581381236,7269.11166483402
171,8,7699.6003120068,7287.9456541825
171,9,7771.69832721538,7307.93548485635
171,10,7843.68970316873,7327.81867627498
171,11,7915.74539579205,7347.76618436358
171,12,7987.85884584854,7367.77144988534
172,2,8041.72412898032,7942.71857836434
172,3,7683.76836509698,7532.65462994629
172,4,7567.46411670127,7364.24219701585
172,5,7530.76881501535,7275.43871079521
172,6,7561.34473795727,7253.90644920241
172,7,7629.1958541141,7269.64938082452
172,8,7700.42297563259,7288.76831780829
172,9,7771.84213638765,7308.07929402862
172,10,7843.76359780885,7327.8925709151
172,11,7916.7396594685,7348.76044804003
172,12,7987.85358032861,7367.76618436542
173,2,8041.72412898032,7942.71857836434
173,3,7683.76836510092,7532.65462995022
173,4,7567.46411670098,7364.24219701557
173,5,7530.76881501529,7275.43871079515
173,6,7561.34475349124,7253.90646473638
173,7,7629.19479674851,7269.64832345893
173,8,7699.60007080995,7287.94541298564
173,9,7771.58455173365,7307.82170937462
173,10,7844.6314749298,7328.76044803605
173,11,7915.78322605771,7347.80401462923
173,12,7987.85672550926,7367.76932954607
174,2,8041.72412898032,7942.71857836434
174,3,7683.76836521879,7532.6546300681
174,4,7567.46411670122,7364.2421970158
174,5,7530.76881501581,7275.43871079567
174,6,7599.26075678007,7291.82246802521
174,7,7628.68225674627,7269.13578345669
174,8,7699.71194006211,7288.0572822378
174,9,7772.56538368445,7308.80254132543
174,10,7843.68598369521,7327.81495680146
174,11,7915.82679623847,7347.84758481
174,12,7987.85675608707,7367.76936012388
175,2,8041.72412898032,7942.71857836434
175,3,7683.76836512397,7532.65462997327
175,4,7567.46411670102,7364.2421970156
175,5,7530.76881501518,7275.43871079504
175,6,7561.34595615239,7253.90766739753
175,7,7629.26637771595,7269.71990442637
175,8,7699.61987073464,7287.96521291034
175,9,7771.59800868513,7307.83516632611
175,10,7843.63779661363,7327.76676971988
175,11,7915.74539579086,7347.76618436239
175,12,7987.85358032085,7367.76618435766
176,2,8041.72412898032,7942.71857836434
176,3,7683.76836510975,7532.65462995905
176,4,7567.46411670078,7364.24219701536
176,5,7530.76881501548,7275.43871079534
176,6,7561.34478217679,7253.90649342193
176,7,7628.6569199069,7269.11044661731
176,8,7700.48243261414,7288.82777478983
176,9,7771.53747292598,7307.77463056695
176,10,7843.63721194178,7327.76618504803
176,11,7915.74539579992,7347.76618437145
176,12,7987.85494607787,7367.76755011468
177,2,8041.72412898032,7942.71857836434
177,3,7683.76836516006,7532.65463000936
177,4,7567.46411670118,7364.24219701576
177,5,7598.0400565361,7342.70995231596
177,6,7561.34474841874,7253.90645966388
177,7,7629.19950997077,7269.65303668119
177,8,7700.58931050891,7288.93465268461
177,9,7771.92800031906,7308.16515796003
177,10,7843.6525043055,7327.78147741175
177,11,7915.74539579906,7347.76618437059
177,12,7987.85358035293,7367.76618438974
178,2,8041.72412898032,7942.71857836434
178,3,7683.76836525903,7532.65463010833
178,4,7567.46411670093,7364.24219701552
178,5,7530.76881501524,7275.4387107951
178,6,7561.34473985585,7253.90645110099
178,7,7628.65531262235,7269.10883933277
178,8,7699.66293718313,7288.00827935883
178,9,7771.72490823102,7307.96206587199
178,10,7843.63758532648,7327.76655843273
178,11,7915.75688349262,7347.77767206415
178,12,7987.85358032377,7367.76618436057
179,2,8041.72412898032,7942.71857836434
179,3,7683.76836506032,7532.65462990962
179,4,7567.46411670084,7364.24219701542
179,5,7530.76881501536,7275.43871079522
179,6,7561.34504912071,7253.90676036585
179,7,7629.21589290145,7269.66941961187
179,8,7699.77096467337,7288.11630684907
179,9,7772.52855428592,7308.76571192689
179,10,7844.63147492996,7328.76044803621
179,11,7915.74539603276,7347.76618460429
179,12,7987.85358032226,7367.76618435907
180,2,8041.72412898032,7942.71857836434
180,3,7683.76836506094,7532.65462991024
180,4,7567.46411670102,7364.2421970156
180,5,7530.7688150151,7275.43871079496
180,6,7561.34616455998,7253.90787580512
180,7,7633.45298152345,7273.90650823387
180,8,7700.41510842679,7288.76045060249
180,9,7771.54170720453,7307.7788648455
180,10,7843.63721128295,7327.7661843892
180,11,7915.74539579662,7347.76618436815
180,12,7987.85358032494,7367.76618436175
181,2,8041.72412898032,7942.71857836434
181,3,7683.76836530678,7532.65463015609
181,4,7567.46411670096,7364.24219701554
181,5,7530.76881501552,7275.43871079538
181,6,7561.34488378446,7253.9065950296
181,7,7628.72707066002,7269.18059737044
181,8,7699.68784379908,7288.03318597478
181,9,7771.59085522757,7307.82801286854
181,10,7843.63724226007,7327.76621536632
181,11,7915.75409529117,7347.7748838627
181,12,7987.8535803277,7367.7661843645
182,2,8041.72412898032,7942.71857836434
182,3,7683.76836510272,7532.65462995202
182,4,7567.46411670067,7364.24219701525
182,5,7530.76881501514,7275.438710795
182,6,7561.71726548305,7254.27897672819
182,7,7629.217585582,7269.67111229242
182,8,7699.78315996601,7288.12850214171
182,9,7772.52329039346,7308.76044803443
182,10,7844.63147492862,7328.76044803488
182,11,7915.85431223616,7347.87510080768
182,12,7987.85377367742,7367.76637771423
183,2,8041.72412898032,7942.71857836434
183,3,7683.76836509876,7532.65462994807
183,4,7567.46411670129,7364.24219701588
183,5,7598.04003987402,7342.70993565388
183,6,7561.34473824067,7253.90644948581
183,7,7633.45294042686,7273.90646713728
183,8,7699.65210138788,7287.99744356358
183,9,7771.68420560269,7307.92136324366
183,10,7843.63721125428,7327.76618436053
183,11,7915.74539579003,7347.76618436156
183,12,7987.85358032663,7367.76618436344
184,2,8041.72412898032,7942.71857836434
184,3,7683.76836524274,7532.65463009204
184,4,7567.46411670079,7364.24219701537
184,5,7530.76881501535,7275.43871079521
184,6,7561.34541830243,7253.90712954757
184,7,7633.45430496891,7273.90783167933
184,8,7700.59407457935,7288.93941675505
184,9,7771.71165784835,7307.94881548932
184,10,7843.75693114605,7327.8859042523
184,11,7915.74539580387,7347.7661843754
184,12,7987.85358033769,7367.76618437449
185,2,8041.72412898032,7942.71857836434
185,3,7683.76836518426,7532.65463003357
185,4,7567.46411670136,7364.24219701594
185,5,7530.7688150152,7275.43871079506
185,6,7561.3462772672,7253.90798851234
185,7,7628.74077109364,7269.19429780406
185,8,7699.61872814073,7287.96407031642
185,9,7771.73057628756,7307.96773392853
185,10,7843.78682244392,7327.91579555017
185,11,7915.74540239624,7347.76619096776
185,12,7987.85358033482,7367.76618437162
186,2,8041.72412898032,7942.71857836434
186,3,7683.76836511233,7532.65462996164
186,4,7567.46411670088,7364.24219701547
186,5,7530.76881501516,7275.43871079502
186,6,7561.34473828944,7253.90644953458
186,7,7628.64957365956,7269.10310036998
186,8,7699.78252264912,7288.12786482481
186,9,7771.71052145006,7307.94767909103
186,10,7843.63775133876,7327.76672444501
186,11,7915.74539580046,7347.76618437199
186,12,7987.85358032921,7367.76618436602
187,2,8041.72412898032,7942.71857836434
187,3,7683.76836523616,7532.65463008547
187,4,7567.46411670102,7364.24219701561
187,5,7598.04004345023,7342.70993923009
187,6,7561.34474427555,7253.90645552069
187,7,7629.23725049589,7269.69077720631
187,8,7700.894255587,7289.23959776269
187,9,7771.52919156084,7307.76634920181
187,10,7843.64385224058,7327.77282534682
187,11,7915.76478063829,7347.78556920982
187,12,7987.85358079486,7367.76618483167
188,2,8041.72412898032,7942.71857836434
188,3,7683.76836511594,7532.65462996524
188,4,7618.13913222576,7414.91721254034
188,5,7598.04005389519,7342.70994967505
188,6,7561.34598530635,7253.90769655149
188,7,7628.52476328131,7268.97828999172
188,8,7700.42339317841,7288.7687353541
188,9,7772.52329039472,7308.76044803569
188,10,7843.63721127837,7327.76618438462
188,11,7915.7453957879,7347.76618435943
188,12,7987.85358034474,7367.76618438154
189,2,8041.72412898032,7942.71857836434
189,3,7683.76836506266,7532.65462991196
189,4,7567.46411670104,7364.24219701562
189,5,7530.76881501516,7275.43871079502
189,6,7561.34605773482,7253.90776897996
189,7,7628.52427125583,7268.97779796624
189,8,7699.80143973822,7288.14678191392
189,9,7771.55825273102,7307.79541037199
189,10,7843.75489066601,7327.88386377226
189,11,7915.74539586147,7347.766184433
189,12,7987.85364437317,7367.76624840997
190,2,8041.72412898032,7942.71857836434
190,3,7683.76836511057,7532.65462995987
190,4,7567.464116701,7364.24219701559
190,5,7530.76881501515,7275.43871079501
190,6,7561.34618021255,7253.90789145769
190,7,7629.20744535118,7269.66097206159
190,8,7699.98516960571,7288.33051178141
190,9,7771.54950858684,7307.78666622781
190,10,7843.85582546825,7327.9847985745
190,11,7915.74574062602,7347.76652919755
190,12,7987.85358035232,7367.76618438913
191,2,8041.72412898032,7942.71857836434
191,3,7683.76836510033,7532.65462994963
191,4,7647.07306341509,7443.85114372967
191,5,7530.76881501556,7275.43871079542
191,6,7561.34477793873,7253.90648918386
191,7,7628.52480933267,7268.97833604309
